Well,X,Y,NTG
201-901,201,901,0.24167079113526665
201-902,201,902,0.23776670107122208
201-903,201,903,0.26466055308015807
201-904,201,904,0.22543044401099227
201-905,201,905,0.20839216371863845
201-906,201,906,0.21398146166703008
201-908,201,908,0.205190450069583
201-909,201,909,0.21260176114793436
201-910,201,910,0.21670110800364203
201-911,201,911,0.3436098538679181
201-912,201,912,0.3436098538679181
201-913,201,913,0.3624981824652067
201-915,201,915,0.3802471890002465
201-916,201,916,0.37123267476943245
201-917,201,917,0.37123267476943245
201-918,201,918,0.37123267476943245
201-919,201,919,0.3677022561304511
201-920,201,920,0.3758046686192616
201-921,201,921,0.39976918480306056
201-922,201,922,0.39976918480306056
201-923,201,923,0.42004352118293037
201-925,201,925,0.40392751290409956
201-926,201,926,0.40392751290409956
201-927,201,927,0.40392751290409956
201-928,201,928,0.40392751290409956
201-929,201,929,0.3717300328544215
201-930,201,930,0.3717300328544215
202-901,202,901,0.24167079113526665
202-902,202,902,0.23776670107122208
202-903,202,903,0.26466055308015807
202-904,202,904,0.22543044401099227
202-905,202,905,0.2170183770803336
202-906,202,906,0.22993500467310551
202-907,202,907,0.22077187703221077
202-908,202,908,0.22114399307565843
202-909,202,909,0.21992909079231462
202-910,202,910,0.22970737038866995
202-911,202,911,0.3492887866085658
202-912,202,912,0.3492887866085658
202-913,202,913,0.36817711520585444
202-914,202,914,0.36817711520585444
202-915,202,915,0.388349601489057
202-916,202,916,0.37933508725824294
202-917,202,917,0.37933508725824294
202-918,202,918,0.3987395143030176
202-919,202,919,0.3952090956640362
202-920,202,920,0.3952090956640362
202-921,202,921,0.4191736118478352
202-923,202,923,0.42004352118293037
202-924,202,924,0.415754320019999
202-926,202,926,0.3996383117411682
202-927,202,927,0.3996383117411682
202-928,202,928,0.3996383117411682
202-929,202,929,0.3717300328544215
202-930,202,930,0.3717300328544215
203-901,203,901,0.26252500519390487
203-903,203,903,0.2855147671387965
203-904,203,904,0.24628465806963074
203-905,203,905,0.22924637777727686
203-907,203,907,0.2313514808254214
203-908,203,908,0.2269392984616247
203-909,203,909,0.22572439617828088
203-910,203,910,0.22982374303398861
203-911,203,911,0.33813469415928005
203-912,203,912,0.33813469415928005
203-913,203,913,0.35702302275656866
203-914,203,914,0.3680427179092703
203-915,203,915,0.38011279170366236
203-916,203,916,0.3710982774728483
203-917,203,917,0.3710982774728483
203-918,203,918,0.3710982774728483
203-919,203,919,0.358552888751869
203-920,203,920,0.358552888751869
203-921,203,921,0.38251740493566805
203-922,203,922,0.38251740493566805
203-923,203,923,0.3833873142707632
203-924,203,924,0.3833873142707632
203-925,203,925,0.37435117803880263
203-926,203,926,0.37435117803880263
203-927,203,927,0.3753680941229434
203-928,203,928,0.3753680941229434
203-930,203,930,0.34745981523619673
204-901,204,901,0.24318432811689877
204-902,204,902,0.23928023805285412
204-903,204,903,0.26138979165454584
204-905,204,905,0.20912641857125341
204-906,204,906,0.2147157165196451
204-908,204,908,0.20592470492219797
204-909,204,909,0.23349920894295995
204-910,204,910,0.24537826084547873
204-911,204,911,0.3359195008193662
204-912,204,912,0.3359195008193662
204-913,204,913,0.35480782941665484
204-914,204,914,0.35480782941665484
204-915,204,915,0.3668779032110469
204-916,204,916,0.35786338898023284
204-917,204,917,0.35786338898023284
204-918,204,918,0.35786338898023284
204-919,204,919,0.3469116331071964
204-920,204,920,0.3469116331071964
204-921,204,921,0.384829786416587
204-922,204,922,0.3858467025007278
204-923,204,923,0.38671661183582295
204-924,204,924,0.3994605772330081
204-926,204,926,0.38318294160235133
204-927,204,927,0.38318294160235133
204-928,204,928,0.38318294160235133
204-929,204,929,0.3552746627156046
204-930,204,930,0.3552746627156046
205-901,205,901,0.23840002970965432
205-902,205,902,0.23449593964560986
205-903,205,903,0.26138979165454584
205-904,205,904,0.22215968258537994
205-905,205,905,0.22791392328804166
205-906,205,906,0.23350322123643333
205-907,205,907,0.22786181231473807
205-908,205,908,0.22823392835818573
205-909,205,909,0.22701902607484192
205-910,205,910,0.23889807797736076
205-912,205,912,0.3054643626270779
205-913,205,913,0.3243526912243665
205-914,205,914,0.3243526912243665
205-915,205,915,0.33642276501875856
205-917,205,917,0.3351541386990358
205-918,205,918,0.33755491463654447
205-919,205,919,0.3392633797474554
205-920,205,920,0.3392633797474554
205-921,205,921,0.34882063866273183
205-922,205,922,0.34882063866273183
205-924,205,924,0.349690547997827
205-925,205,925,0.34498606646909835
205-926,205,926,0.34498606646909835
205-928,205,928,0.34498606646909835
205-929,205,929,0.32434213611636087
205-930,205,930,0.32434213611636087
206-901,206,901,0.2502261495946111
206-902,206,902,0.24632205953056655
206-903,206,903,0.27321591153950275
206-904,206,904,0.2389978961373434
206-905,206,905,0.22244200362046376
206-906,206,906,0.22803130156885545
206-907,206,907,0.2223898926471602
206-908,206,908,0.22276200869060786
206-909,206,909,0.22154710640726405
206-910,206,910,0.23342615830978294
206-911,206,911,0.2999924429595
206-913,206,913,0.32662665946787994
206-915,206,915,0.35529171791019243
206-916,206,916,0.3416106724465862
206-917,206,917,0.3300375183446581
206-918,206,918,0.3300375183446581
206-919,206,919,0.31780269049518167
206-920,206,920,0.31780269049518167
206-921,206,921,0.33334102740577265
206-922,206,922,0.33334102740577265
206-923,206,923,0.3342109367408678
206-924,206,924,0.3414752852748771
206-925,206,925,0.33365656049520376
206-926,206,926,0.3026747245488116
206-927,206,927,0.3026747245488116
