Well,X,Y,NTG
201-901,201,901,0.29379999999999995
201-902,201,902,0.29379999999999995
201-903,201,903,0.35319999999999996
201-904,201,904,0.25725
201-905,201,905,0.25725
201-906,201,906,0.2517
201-908,201,908,0.30135
201-909,201,909,0.30135
201-910,201,910,0.4021
201-911,201,911,0.4021
201-912,201,912,0.4021
201-913,201,913,0.4021
201-915,201,915,0.4021
201-916,201,916,0.4021
201-917,201,917,0.4021
201-918,201,918,0.4021
201-919,201,919,0.4021
201-920,201,920,0.4021
201-921,201,921,0.4021
201-922,201,922,0.4021
201-923,201,923,0.4021
201-925,201,925,0.4021
201-926,201,926,0.4021
201-927,201,927,0.4021
201-928,201,928,0.4021
201-929,201,929,0.4021
201-930,201,930,0.4021
202-901,202,901,0.29379999999999995
202-902,202,902,0.29379999999999995
202-903,202,903,0.35319999999999996
202-904,202,904,0.25725
202-905,202,905,0.25725
202-906,202,906,0.2517
202-907,202,907,0.22615
202-908,202,908,0.30135
202-909,202,909,0.30135
202-910,202,910,0.4021
202-911,202,911,0.4021
202-912,202,912,0.4021
202-913,202,913,0.4021
202-914,202,914,0.4021
202-915,202,915,0.4021
202-916,202,916,0.4021
202-917,202,917,0.4021
202-918,202,918,0.4021
202-919,202,919,0.4021
202-920,202,920,0.4021
202-921,202,921,0.4021
202-923,202,923,0.4021
202-924,202,924,0.4021
202-926,202,926,0.4021
202-927,202,927,0.4021
202-928,202,928,0.4021
202-929,202,929,0.4021
202-930,202,930,0.4021
203-901,203,901,0.29379999999999995
203-903,203,903,0.35319999999999996
203-904,203,904,0.25725
203-905,203,905,0.25725
203-907,203,907,0.22454999999999997
203-908,203,908,0.29975
203-909,203,909,0.29975
203-910,203,910,0.4021
203-911,203,911,0.4021
203-912,203,912,0.4021
203-913,203,913,0.4021
203-914,203,914,0.4021
203-915,203,915,0.4021
203-916,203,916,0.4021
203-917,203,917,0.4021
203-918,203,918,0.4021
203-919,203,919,0.4021
203-920,203,920,0.4021
203-921,203,921,0.4021
203-922,203,922,0.4021
203-923,203,923,0.4021
203-924,203,924,0.4021
203-925,203,925,0.4021
203-926,203,926,0.4021
203-927,203,927,0.4021
203-928,203,928,0.4021
