Well,X,Y,NTG
201-901,201,901,148663.31929270085
201-902,201,902,139857.90962491836
201-903,201,903,131023.37255271175
201-904,201,904,122159.64380799257
201-905,201,905,113266.65905158734
201-906,201,906,104344.3538732382
201-908,201,908,86411.52425425197
201-909,201,909,77400.87063767482
201-910,201,910,68360.63824727293
201-911,201,911,59290.762317365035
201-912,201,912,50191.17801118363
201-913,201,913,41061.82042087708
201-915,201,915,22713.525401056744
201-916,201,916,13494.457800415345
201-917,201,917,4245.356573393568
201-918,201,918,-5033.843543285504
201-919,201,919,-14343.207883981522
201-920,201,920,-23682.801854140125
201-921,201,921,-33052.69093029294
201-922,201,922,-42452.9406600534
201-923,201,923,-51883.61666212324
201-925,201,925,-70836.51031341264
201-926,201,926,-80358.85955545679
201-927,201,927,-89911.8982554581
201-928,201,928,-99495.6923875399
201-929,201,929,-109110.30799691286
201-930,201,930,-118755.8111998695
202-901,202,901,148384.3638131551
202-902,202,902,139578.0247523326
202-903,202,903,130742.55630612583
202-904,202,904,121877.8942046864
202-905,202,905,112983.97410708107
202-906,202,906,104060.73160129203
202-907,202,907,95108.10220421618
202-908,202,908,86126.0213616658
202-909,202,909,77114.42444836837
202-910,202,910,68073.24676796654
202-911,202,911,59002.423553018365
202-912,202,912,49901.889964996604
202-913,202,913,40771.5810942892
202-914,202,914,31611.431960200425
202-915,202,915,22421.377510947175
202-916,202,916,13201.352623664774
202-917,202,917,3951.2921044016257
202-918,202,918,-5328.869311878923
202-919,202,919,-14639.196961297188
202-920,202,920,-23979.756251058076
202-921,202,921,-33350.61265945295
202-923,202,923,-52183.47910073027
202-924,202,924,-61645.62044561701
202-926,202,926,-80661.64819703624
202-927,202,927,-90215.66634208336
202-928,202,928,-99800.44194417121
202-929,202,929,-109416.04105027067
202-930,202,930,-119062.52977843443
203-901,203,901,148105.399770651
203-903,203,903,130461.73149427446
203-904,203,904,121596.13603417645
203-905,203,905,112701.28059290932
203-907,203,907,94823.53204067028
203-908,203,908,85840.50988888787
203-909,203,909,76827.96967431484
203-910,203,910,67785.8466988341
203-911,203,911,58714.076193243265
203-912,203,912,49612.59331725538
203-913,203,913,40481.333159498405
203-914,203,914,31320.230737515725
203-915,203,915,22129.22099776659
203-916,203,916,12908.238815623336
203-917,203,917,3657.2189953755587
203-918,203,918,-5623.903729772195
203-919,203,919,-14935.194697701838
203-920,203,920,-24276.719317378476
203-921,203,921,-33648.54306885274
203-922,203,922,-43050.73150325939
203-923,203,923,-52483.35024281917
203-924,203,924,-61946.46498083603
203-925,203,925,-71440.14148170128
203-926,203,926,-80964.44558088807
203-927,203,927,-90519.44318495691
203-928,203,928,-100105.20027155103
203-930,203,930,-119369.25715831853
204-901,204,901,147826.42697310215
204-902,204,902,139018.22912269714
204-903,204,903,130180.89792341809
204-905,204,905,112418.5783136778
204-906,204,906,103493.4611432259
204-908,204,908,85554.9896380431
204-909,204,909,76541.50611681188
204-910,204,910,67498.43784034625
204-911,204,911,58425.72003768361
204-912,204,912,49323.28786677681
204-913,204,913,40191.076414493844
204-914,204,914,31029.02069661906
204-915,204,915,21837.055657849647
204-916,204,916,12615.1161717996
204-917,204,917,3363.137040998321
204-918,204,918,-5918.947003110778
204-919,204,919,-15231.201300168876
204-920,204,920,-24573.69126090035
204-921,204,921,-33946.48236711696
204-922,204,922,-43349.640171713196
204-923,204,923,-52783.23029866954
204-924,204,924,-62247.31844305061
204-926,204,926,-81267.25191977248
204-927,204,927,-90823.22899766732
204-928,204,928,-100409.9675840945
204-929,204,929,-110027.53372954438
204-930,204,930,-119675.99355559051
205-901,205,901,147547.4452460811
205-902,205,902,138738.3179974798
205-903,205,903,129900.05541747413
205-904,205,904,121032.59323093551
205-905,205,905,112135.86709165107
205-906,205,906,103209.81258232193
205-907,205,907,94254.36521456577
205-908,205,908,85269.46042891452
205-909,205,909,76255.03359481599
205-910,205,910,67211.02001063223
205-912,205,912,49033.97343003587
205-913,205,913,39900.81067492394
205-914,205,914,30737.801652329974
205-915,205,915,21544.88130519027
205-917,205,917,3069.046053608414
205-918,205,918,-6213.999320382252
205-919,205,919,-15527.216958011035
205-920,205,920,-24870.672271765303
205-921,205,921,-34244.43074521469
205-922,205,922,-43648.557933013886
205-924,205,924,-62548.18102571042
205-925,205,925,-72043.80839534197
205-926,205,926,-81570.0674087936
205-928,205,928,-100714.74407855934
205-929,205,929,-110333.29376828764
205-930,205,930,-119982.73916866211
206-901,206,901,147268.45443281787
206-902,206,902,138458.39778264728
206-903,206,903,129619.20381801901
206-904,206,904,120750.80826204433
206-905,206,905,111853.14676675014
206-906,206,906,102926.15491307783
206-907,206,907,93969.76821088465
206-908,206,908,84983.92209894303
206-909,206,909,75968.55194494012
206-910,206,910,66923.59304547845
206-911,206,911,57848.980626075994
206-913,206,913,39610.53577409452
206-915,206,915,21252.69777144119
206-916,206,916,12028.843647130765
206-917,206,917,2774.945863204077
206-918,206,918,-6509.060852414463
206-919,206,919,-15823.241842886433
206-920,206,920,-25167.662522456143
206-921,206,921,-34542.388376455754
206-922,206,922,-43947.484961299226
206-923,206,923,-53383.017904487904
206-924,206,924,-62849.052904605865
206-925,206,925,-72345.6557313241
206-926,206,926,-81872.89222539589
206-927,206,927,-91430.82829866139
206-928,206,928,-101019.52993404493
206-930,206,930,-120289.49417828768
207-901,207,901,146989.45439419942
207-902,207,902,138178.4683382602
207-903,207,903,129338.34298428637
207-904,207,904,120469.01405362901
207-905,207,905,111570.41719655506
207-906,207,906,102642.48799224617
207-908,207,908,84698.37450322718
207-909,207,909,75682.0610214565
207-911,207,911,57560.597057605395
207-913,207,913,39320.25156296836
207-914,207,914,30155.33590114722
207-915,207,915,20960.504905911162
207-916,207,916,11735.693445592653
207-917,207,917,2480.8363174409606
207-918,207,918,-6804.13175238017
207-920,207,920,-25464.662167798728
207-921,207,921,-34840.355416493025
207-922,207,922,-44246.421413048636
207-923,207,923,-53682.92578672664
207-924,207,924,-63149.93423787132
207-925,207,925,-72647.5125379134
207-926,207,926,-82175.7265293668
207-928,207,928,-101324.32531199278
207-929,207,929,-110944.84214361804
208-901,208,901,146710.44500877243
208-902,208,902,137898.52954203752
208-903,208,903,129057.47279316769
208-904,208,904,120187.21048175404
208-905,208,905,111287.67825630354
208-906,208,906,102358.81169423764
208-907,208,907,93400.54630189366
208-908,208,908,84412.8175145234
208-909,208,909,75395.5606962943
208-910,208,910,66348.71114028897
208-911,208,911,57272.204068505205
208-912,208,912,48165.9746318555
208-913,208,913,39029.957910167985
208-914,208,914,29864.088912185747
208-916,208,916,11442.533766886685
208-917,208,917,2186.7172816321254
208-918,208,918,-7099.212155792862
208-920,208,920,-25761.67134496104
208-921,208,921,-35138.33200332103
208-922,208,922,-44545.367427083664
208-923,208,923,-53982.84324726928
208-924,208,924,-63450.82516598236
208-926,208,926,-82478.57046283782
208-927,208,927,-92038.46560061397
208-928,208,928,-101629.13035618654
208-929,208,929,-111250.63078708481
208-930,208,930,-120903.03302192222
209-901,209,901,146431.4261727396
209-902,209,902,137618.5812893554
209-903,209,903,128776.59313921258
209-904,209,904,119905.39744014223
209-905,209,905,111004.92983889091
209-906,209,906,102075.12591112079
209-907,209,907,93115.92116140854
209-908,209,908,84127.25102324621
209-909,209,909,75109.05085904151
209-910,209,910,66061.25596011616
209-911,209,911,56983.80154670868
209-912,209,912,47876.62276797113
209-913,209,913,38739.65470197238
209-914,209,914,29572.83235569438
209-915,209,915,20376.090665036347
209-917,209,917,1892.5886387489736
209-918,209,918,-7394.302180508152
209-919,209,919,-16711.373311399948
209-920,209,920,-26058.690173452254
209-921,209,921,-35436.318257276434
209-922,209,922,-44844.32312456751
209-923,209,923,-54282.7704081065
209-924,209,924,-63751.72581175668
209-925,209,925,-73251.25511046965
209-926,209,926,-82781.42415027926
209-927,209,927,-92342.29884830536
209-928,209,928,-101933.94519275194
209-929,209,929,-111556.42924290895
209-930,209,930,-121209.81712914957
210-901,210,901,146152.39779996267
210-902,210,902,137338.62349324836
210-903,210,903,128495.70393462828
210-904,210,904,119623.57484017359
210-905,210,905,110722.17185487086
210-906,210,906,101791.43055262184
210-907,210,907,92831.28643624368
210-908,210,908,83841.67493746802
210-909,210,909,74822.5314169426
210-910,210,910,65773.79116422962
210-911,210,911,56695.389397806954
210-912,210,912,47587.26126506692
210-913,210,913,38449.341842317954
210-915,210,915,20083.8690766003
210-917,210,917,1598.4502894207835
210-918,210,918,-7689.401926722843
210-919,210,919,-17007.436467809603
210-920,210,920,-26355.718755124602
210-921,210,921,-35734.31428103894
210-922,210,922,-45143.28860900737
210-924,210,924,-64052.63628035411
210-925,210,925,-73553.14110606723
210-926,210,926,-83084.28769850498
210-927,210,927,-92646.14197654696
210-928,210,928,-102238.76993015734
210-929,210,929,-111862.23762038583
210-930,210,930,-121516.61117936578
211-901,211,901,145873.35982196103
211-902,211,902,137058.65608440875
211-903,211,903,128214.8051092804
211-904,211,904,119341.74261088646
211-905,211,905,110439.40423245425
211-906,211,906,101507.72554612509
211-907,211,907,92546.64205295593
211-908,211,908,83556.08918291912
211-909,211,909,74536.00229490153
211-910,211,910,65486.31667670561
211-911,211,911,56406.967545049265
211-912,211,912,47297.89004556462
211-913,211,913,38159.01925280085
211-915,211,915,19791.63773020031
211-916,211,916,10562.996794035658
211-917,211,917,1304.3021519347094
211-918,211,918,-7984.511476978194
211-920,211,920,-26652.757174171973
211-921,211,921,-36032.32015962852
211-922,211,922,-45442.26396625023
211-923,211,923,-54882.654230338056
211-925,211,925,-73855.03703153646
211-926,211,926,-83387.16119667143
211-929,211,929,-112168.05601115245
211-930,211,930,-121823.41526503488
212-901,212,901,145594.3121879117
212-902,212,902,136778.67901118682
212-903,212,903,127933.89661069144
212-906,212,906,101224.0108366725
212-907,212,907,92261.98795576068
212-908,212,908,83270.49370298721
212-909,212,909,74249.46343547897
212-910,212,910,65198.83243927802
212-911,212,911,56118.5359293425
212-912,212,912,47008.50904954504
212-913,212,913,37868.68687267369
212-914,212,914,28699.004400430713
212-915,212,915,19499.39656343544
212-916,212,916,10269.798221220728
212-917,212,917,1010.1441622357816
212-918,212,918,-8279.630896156188
212-919,212,919,-17599.59230767656
212-920,212,920,-26949.805497129913
212-922,212,922,-45741.2492644866
212-923,212,923,-55182.61104742484
212-924,212,924,-64654.48701836867
212-925,212,925,-74156.94295754796
212-926,212,926,-83690.04471627716
212-927,212,927,-93253.85821695672
212-928,212,928,-102848.4494530703
212-929,212,929,-112473.8844891875
212-930,212,930,-122130.22946096212
213-901,213,901,145315.2548646496
213-902,213,902,136498.69223959022
213-903,213,903,127652.97840404301
213-904,213,904,118778.04906879948
213-905,213,905,109873.83987356606
213-906,213,906,100940.28638696414
213-907,213,907,91977.32410653098
213-908,213,908,82984.88845871831
213-909,213,909,73962.9147988935
213-910,213,910,64911.33841133886
213-911,213,911,55830.09450925165
213-912,213,912,46719.11823474523
213-913,213,913,37578.34465884697
213-914,213,914,28407.708781500347
213-915,213,915,19207.14553156309
213-916,213,916,9976.589766808785
213-917,213,917,715.9762739264406
213-918,213,918,-8574.760231480934
213-919,213,919,-17895.685104893986
213-920,213,920,-27246.863772877958
213-921,213,921,-36628.36173308408
213-922,213,922,-46040.24455424817
213-923,213,923,-55482.577876190655
213-924,213,924,-64955.42740981607
213-925,213,925,-74458.85893711541
213-926,213,926,-83992.9383111624
213-927,213,927,-93557.73145611724
213-928,213,928,-103153.30436722422
213-929,213,929,-112779.72311081318
213-930,213,930,-122437.05382429715
214-901,214,901,145036.187836668
214-902,214,902,136218.6957532852
214-903,214,903,127372.05047217384
214-905,214,905,109591.04308180627
214-906,214,906,100656.55217735795
214-907,214,907,91692.65048479731
214-908,214,908,82699.27342881658
214-909,214,909,73676.3563630227
214-910,214,910,64623.83456993778
214-911,214,911,55541.643260999816
214-912,214,912,46429.717576561496
214-913,214,913,37287.992585889995
214-914,214,914,28116.403287169524
214-915,214,915,18914.884607497137
214-916,214,916,9683.371402886696
214-917,214,917,421.7984582670033
214-919,214,919,-18191.78786671022
214-920,214,920,-27543.93203263497
214-921,214,921,-36926.39750970341
214-922,214,922,-46339.24986841064
214-923,214,923,-55782.554750337265
214-924,214,924,-65256.37786814803
214-925,214,925,-74760.78500559414
214-926,214,926,-84295.84201750904
