Well,X,Y,NTG
201-901,201,901,0.2670259999999997
201-902,201,902,0.2559579999999997
201-903,201,903,0.2673069999999997
201-904,201,904,0.23549799999999974
201-905,201,905,0.2380549999999998
201-906,201,906,0.24138999999999985
201-908,201,908,0.23372800000000024
201-909,201,909,0.25686200000000015
201-910,201,910,0.29314700000000016
201-911,201,911,0.3129730000000004
201-912,201,912,0.3253550000000002
201-913,201,913,0.34990500000000024
201-915,201,915,0.3754850000000001
201-916,201,916,0.3782360000000001
201-917,201,917,0.38441200000000003
201-918,201,918,0.3933509999999999
201-919,201,919,0.4010459999999996
201-920,201,920,0.4083849999999996
201-921,201,921,0.4157619999999995
201-922,201,922,0.4262349999999995
201-923,201,923,0.43245399999999934
201-925,201,925,0.4213479999999994
201-926,201,926,0.4130499999999996
201-927,201,927,0.40353599999999956
201-928,201,928,0.39091299999999946
201-929,201,929,0.3821699999999994
201-930,201,930,0.3775179999999994
202-901,202,901,0.2695139999999997
202-902,202,902,0.25906799999999963
202-903,202,903,0.27030599999999966
202-904,202,904,0.24122299999999966
202-905,202,905,0.24404399999999973
202-906,202,906,0.2506209999999998
202-907,202,907,0.21137199999999992
202-908,202,908,0.2410299999999999
202-909,202,909,0.261399
202-910,202,910,0.298658
202-911,202,911,0.3195360000000002
202-912,202,912,0.33680800000000005
202-913,202,913,0.36025900000000016
202-914,202,914,0.37439600000000006
202-915,202,915,0.38815699999999986
202-916,202,916,0.3909359999999998
202-917,202,917,0.3962959999999997
202-918,202,918,0.4018459999999996
202-919,202,919,0.4051709999999996
202-920,202,920,0.4112829999999995
202-921,202,921,0.42337699999999934
202-923,202,923,0.42213199999999934
202-924,202,924,0.4195519999999994
202-926,202,926,0.39571399999999984
202-927,202,927,0.38989899999999983
202-928,202,928,0.3806889999999997
202-929,202,929,0.37001199999999945
202-930,202,930,0.3661059999999995
203-901,203,901,0.27262399999999964
203-903,203,903,0.2722749999999996
203-904,203,904,0.24170199999999958
203-905,203,905,0.24681999999999968
203-907,203,907,0.20745299999999975
203-908,203,908,0.23922599999999974
203-909,203,909,0.2603589999999998
203-910,203,910,0.2996059999999997
203-911,203,911,0.3174960000000001
