Well,X,Y,NTG
201-901,201,901,0.26429099999999967
201-902,201,902,0.25906799999999963
201-903,201,903,0.26489799999999963
201-904,201,904,0.2442509999999998
201-905,201,905,0.24496599999999988
201-906,201,906,0.2468099999999998
201-908,201,908,0.23108000000000017
201-909,201,909,0.25449300000000014
201-910,201,910,0.2806850000000001
201-911,201,911,0.3080890000000003
201-912,201,912,0.3261170000000002
201-913,201,913,0.3421110000000002
201-915,201,915,0.3722510000000001
201-916,201,916,0.374485
201-917,201,917,0.381808
201-918,201,918,0.3874039999999999
201-919,201,919,0.39669299999999985
201-920,201,920,0.40465199999999973
201-921,201,921,0.4127729999999996
201-922,201,922,0.42380099999999943
201-923,201,923,0.4302959999999994
201-925,201,925,0.42080399999999935
201-926,201,926,0.40868399999999944
201-927,201,927,0.39908099999999946
201-928,201,928,0.3923499999999994
201-929,201,929,0.38097999999999954
201-930,201,930,0.3777379999999995
202-901,202,901,0.2649129999999997
202-902,202,902,0.25968999999999964
202-903,202,903,0.2662279999999997
202-904,202,904,0.2479069999999998
202-905,202,905,0.24746999999999986
202-906,202,906,0.24911699999999976
202-907,202,907,0.20473
202-908,202,908,0.2347850000000001
202-909,202,909,0.25527900000000003
202-910,202,910,0.2854910000000001
202-911,202,911,0.31622800000000023
202-912,202,912,0.33564900000000025
202-913,202,913,0.3573100000000003
202-914,202,914,0.36944000000000016
202-915,202,915,0.378462
202-916,202,916,0.3812819999999999
202-917,202,917,0.3880459999999998
202-918,202,918,0.3925069999999999
202-919,202,919,0.40445399999999965
202-920,202,920,0.4142319999999995
202-921,202,921,0.4225459999999994
202-923,202,923,0.4234799999999994
202-924,202,924,0.41893999999999953
202-926,202,926,0.3959629999999999
202-927,202,927,0.3898279999999999
202-928,202,928,0.38281699999999985
202-929,202,929,0.3712649999999995
202-930,202,930,0.36424599999999957
203-901,203,901,0.2680229999999996
203-903,203,903,0.26664499999999963
203-904,203,904,0.24358799999999967
203-905,203,905,0.24559499999999967
203-907,203,907,0.20551499999999978
203-908,203,908,0.23396999999999987
203-909,203,909,0.2557599999999999
203-910,203,910,0.29030899999999993
203-911,203,911,0.31932500000000025
203-912,203,912,0.33205000000000007
203-913,203,913,0.35094500000000006
203-914,203,914,0.3606229999999999
203-915,203,915,0.3697959999999997
203-916,203,916,0.3705609999999997
203-917,203,917,0.3774049999999996
203-918,203,918,0.38520799999999966
203-919,203,919,0.3914259999999995
203-920,203,920,0.39518799999999954
203-921,203,921,0.3958139999999996
203-922,203,922,0.3984419999999995
203-923,203,923,0.3933099999999996
203-924,203,924,0.39411999999999964
203-925,203,925,0.39338899999999977
203-926,203,926,0.38394099999999975
203-927,203,927,0.37324699999999955
203-928,203,928,0.3597809999999994
203-930,203,930,0.3414459999999993
204-901,204,901,0.2456869999999996
204-902,204,902,0.23617599999999958
204-903,204,903,0.2378499999999995
204-905,204,905,0.2162019999999996
204-906,204,906,0.22224499999999953
204-908,204,908,0.23443999999999973
204-909,204,909,0.26216399999999984
204-910,204,910,0.29862099999999997
204-911,204,911,0.32574200000000025
204-912,204,912,0.338313
204-913,204,913,0.3555519999999999
204-914,204,914,0.3639499999999999
204-915,204,915,0.3682169999999998
204-916,204,916,0.37345899999999976
204-917,204,917,0.37915299999999974
204-918,204,918,0.3848689999999997
204-919,204,919,0.3906999999999997
204-920,204,920,0.3929369999999998
204-921,204,921,0.39624899999999974
204-922,204,922,0.39943099999999987
204-923,204,923,0.4005009999999998
204-924,204,924,0.40719899999999987
