Well,X,Y,NTG
201-901,201,901,0.19814804857082818
201-902,201,902,0.2054625994133532
201-903,201,903,0.2118872215155005
201-904,201,904,0.22844287379888373
201-905,201,905,0.22060605421651336
201-906,201,906,0.22560936256156772
201-908,201,908,0.24095656226564727
201-909,201,909,0.25189754840866013
201-910,201,910,0.28579318351655597
201-911,201,911,0.30546104352822157
201-912,201,912,0.33874820083886015
201-913,201,913,0.35023786976376436
201-915,201,915,0.3653890410530323
201-916,201,916,0.3688305032267547
201-917,201,917,0.3725126490529794
201-918,201,918,0.4009022310071108
201-919,201,919,0.42328445154920485
201-920,201,920,0.4260071614504634
201-921,201,921,0.42774827286527317
201-922,201,922,0.42871502446866516
201-923,201,923,0.42970280468062705
201-925,201,925,0.41873508504349843
201-926,201,926,0.4133492350783181
201-927,201,927,0.3881256472675859
201-928,201,928,0.3773787448767612
201-929,201,929,0.3667375292927604
201-930,201,930,0.3495095038325984
202-901,202,901,0.20516912215468358
202-902,202,902,0.21221469638568108
202-903,202,903,0.21571115830324955
202-904,202,904,0.21913955918879982
202-905,202,905,0.2252718646163766
202-906,202,906,0.23219304775516292
202-907,202,907,0.23551547348187588
202-908,202,908,0.2425668278188418
202-909,202,909,0.23965626116444882
202-910,202,910,0.27432023347525936
202-911,202,911,0.32179919268956036
202-912,202,912,0.3317305164833677
202-913,202,913,0.34228100361201036
202-914,202,914,0.35277216384804094
202-915,202,915,0.3570953539324716
202-916,202,916,0.3604155913629257
202-917,202,917,0.36392982588272826
202-918,202,918,0.3833642470719484
202-919,202,919,0.3924501947259196
202-920,202,920,0.4176595427324952
202-921,202,921,0.41893091795919357
202-923,202,923,0.42010683360157347
202-924,202,924,0.4123663136097992
202-926,202,926,0.3986715103487447
202-927,202,927,0.37828367720791023
202-928,202,928,0.3658118721962913
202-929,202,929,0.3499264583132464
202-930,202,930,0.3292719230218758
203-901,203,901,0.21250545288927428
203-903,203,903,0.21906781451929586
203-904,203,904,0.21848849106747237
203-905,203,905,0.2284778769461447
203-907,203,907,0.23723603362605025
203-908,203,908,0.24182155244324338
203-909,203,909,0.23820156111859497
203-910,203,910,0.27618605272487806
203-911,203,911,0.3052794195985309
203-912,203,912,0.32435231761296596
203-913,203,913,0.3338745315268876
