Well,X,Y,NTG
201-901,201,901,0.13709871005880814
201-902,201,902,0.1489505879060289
201-903,201,903,0.16209427855824288
201-904,201,904,0.17637036502742376
201-905,201,905,0.1916162276236264
201-906,201,906,0.2076659919755457
201-908,201,908,0.241497093526732
201-909,201,909,0.25892988872396927
201-910,201,910,0.2764693910201004
201-911,201,911,0.29393260117535647
201-912,201,912,0.31113292842087503
201-913,201,913,0.32788013702406715
201-915,201,915,0.359235690563537
201-916,201,916,0.373444828676611
201-917,201,917,0.3864023252451716
201-918,201,918,0.39789887983965855
201-919,201,919,0.4077212075414991
201-920,201,920,0.4156519923187716
201-921,201,921,0.4214698232306091
201-922,201,922,0.424949145067103
201-923,201,923,0.4258601997341884
201-925,201,925,0.41903713020178657
201-926,201,926,0.4108219795223249
201-927,201,927,0.39907639648913573
201-928,201,928,0.38354877837150525
201-929,201,929,0.3639829877708962
201-930,201,930,0.3401182959266862
202-901,202,901,0.16291301930937152
202-902,202,902,0.17223756289490666
202-903,202,903,0.18289421668191608
202-904,202,904,0.19472727314018812
202-905,202,905,0.20757794264386575
202-906,202,906,0.2212842945070861
202-907,202,907,0.2356812038985936
202-908,202,908,0.25060029625342395
202-909,202,909,0.26586989034581165
202-910,202,910,0.2813149450291803
202-911,202,911,0.2967570017269736
202-912,202,912,0.3120141267488634
202-913,202,913,0.3269008620470686
202-914,202,914,0.3412281647385953
202-915,202,915,0.3548033513422979
202-916,202,916,0.36743004667255263
202-917,202,917,0.37890812196451407
202-918,202,918,0.38903364493194204
202-919,202,919,0.39759882126850243
202-920,202,920,0.40439193964152764
202-921,202,921,0.40919731627832334
202-923,202,923,0.41196191136873495
202-924,202,924,0.40946940205208193
202-926,202,926,0.39557406365088355
202-927,202,927,0.38369417086391877
202-928,202,928,0.36820085382237266
202-929,202,929,0.34884464991660025
202-930,202,930,0.3253716206588706
203-901,203,901,0.18650942668932657
203-903,203,903,0.20183109894310292
203-904,203,904,0.21139821358406152
203-905,203,905,0.22203029809202235
203-907,203,907,0.24585360312516968
203-908,203,908,0.2587191920672467
203-909,203,909,0.27199837612602096
203-910,203,910,0.2855203428250661
203-911,203,911,0.299110982398588
203-912,203,912,0.312592831970278
203-913,203,913,0.32578501653074454
203-914,203,914,0.33850319823864083
203-915,203,915,0.3505595192607416
203-916,203,916,0.36176254228371363
203-917,203,917,0.3719172035405336
203-918,203,918,0.380824747035831
203-919,203,919,0.3882826762917375
203-920,203,920,0.394084697479002
203-921,203,921,0.3980206607436685
203-922,203,922,0.3998765089843346
203-923,203,923,0.3994342159774078
203-924,203,924,0.39647174173182975
203-925,203,925,0.3907629638040362
203-926,203,926,0.3820776316631509
203-927,203,927,0.3701813066206796
203-928,203,928,0.3548353061839862
203-930,203,930,0.31281800795727577
204-901,204,901,0.2081850874299107
204-902,204,902,0.21297366865360345
204-903,204,903,0.21917474532415326
204-905,204,905,0.23521609628255646
204-906,204,906,0.24475005595627408
204-908,204,908,0.26605665701822545
204-909,204,909,0.27750507137420755
204-910,204,910,0.2892622400020173
204-911,204,911,0.30115821195681747
204-912,204,912,0.31301980052990075
204-913,204,913,0.3246705274857504
204-914,204,914,0.3359305681722162
204-915,204,915,0.3466166976202203
204-916,204,916,0.356542231521189
204-917,204,917,0.3655169727342127
204-918,204,918,0.3733471562215982
204-919,204,919,0.3798353938097989
204-920,204,920,0.3847806140609009
204-921,204,921,0.3879780143095104
204-922,204,922,0.3892189982641412
204-923,204,923,0.3882911243770195
204-924,204,924,0.3849780495572759
204-926,204,926,0.37031107780671846
204-927,204,927,0.3585044842973275
204-928,204,928,0.3434071837752981
204-929,204,929,0.32478248951406385
204-930,204,930,0.3023894801215192
205-901,205,901,0.22820033832135778
205-902,205,902,0.2309534255825838
205-903,205,903,0.23515925446440633
205-904,205,904,0.24067210214593615
205-905,205,905,0.24734351854453962
205-906,205,906,0.2550222692141233
205-907,205,907,0.2635542822597472
205-908,205,908,0.2727825894896796
205-909,205,909,0.2825472750762401
205-910,205,910,0.2926854148452094
205-912,205,912,0.313415009127084
205-913,205,913,0.32366508979498576
205-914,205,914,0.33360576816517096
205-915,205,915,0.3430582598145975
205-917,205,917,0.3597667981000541
205-918,205,918,0.3666483601616619
205-919,205,919,0.37229265605014916
205-920,205,920,0.3765036509200854
205-921,205,921,0.37908169418255966
205-922,205,922,0.3798234626945032
205-924,205,924,0.3749661926474346
205-925,205,925,0.36894164607542734
205-926,205,926,0.36022970046064984
205-928,205,928,0.33384953428208064
205-929,205,929,0.3157242072691133
205-930,205,930,0.29399715545037
206-901,206,901,0.24678092590215783
206-902,206,902,0.2476365141981205
206-903,206,903,0.2499852332464343
206-904,206,904,0.2536843059995135
