Well,X,Y,NTG
201-901,201,901,0.2749816871643489
201-902,201,902,0.27185189228558926
201-903,201,903,0.2692442864358
201-904,201,904,0.26716319706114433
201-905,201,905,0.2656129516086949
201-906,201,906,0.2645978775242739
201-908,201,908,0.26419055324576135
201-909,201,909,0.26480695794445097
201-910,201,910,0.26597584379650385
201-911,201,911,0.26770153824910636
201-912,201,912,0.26998836874796694
201-913,201,913,0.27284066273947616
201-915,201,915,0.280258950987367
201-916,201,916,0.28483360013596126
201-917,201,917,0.2899910225631075
201-918,201,918,0.2957355457151962
201-919,201,919,0.30207149703827696
201-920,201,920,0.30900320397896763
201-921,201,921,0.31653499398343143
201-922,201,922,0.32467119449851367
201-923,201,923,0.33341613297003647
201-925,201,925,0.3527495335689892
201-926,201,926,0.36334665058908655
201-927,201,927,0.3745698153514141
201-928,201,928,0.3864233553023624
201-929,201,929,0.3989115978882083
201-930,201,930,0.41203887055568345
202-901,202,901,0.2864509705404217
202-902,202,902,0.2829723656076695
202-903,202,903,0.28000672362239953
202-904,202,904,0.2775583720310024
202-905,202,905,0.2756316382798687
202-906,202,906,0.27423084981527523
202-907,202,907,0.27336033408384
202-908,202,908,0.2730244185316124
202-909,202,909,0.2732274306052105
202-910,202,910,0.2739736977507974
202-911,202,911,0.27526754741499104
202-912,202,912,0.277113307044182
202-913,202,913,0.27951530408430614
202-914,202,914,0.28247786598243607
202-915,202,915,0.28600532018450764
202-916,202,916,0.2901019941369114
202-917,202,917,0.2947722152861516
202-918,202,918,0.3000203110789599
202-919,202,919,0.3058506089607036
202-920,202,920,0.3122674363790239
202-921,202,921,0.3192751207792881
202-923,202,923,0.3350803703124612
202-924,202,924,0.34388659033837854
202-926,202,926,0.3633278581396908
202-927,202,927,0.3739715608083216
202-928,202,928,0.3852364125836303
202-929,202,929,0.3971267409125758
202-930,202,930,0.40964687324132143
203-901,203,901,0.2971640693498685
203-903,203,903,0.29004397850250285
203-904,203,904,0.28724386582397443
203-905,203,905,0.2849561449039939
203-907,203,907,0.2819351881255798
203-908,203,908,0.28121060715970003
203-909,203,909,0.2810157277383851
203-910,203,910,0.28135487730722986
203-911,203,911,0.28223238331307954
203-912,203,912,0.28365257320221104
203-913,203,913,0.28561977442101494
203-914,203,914,0.2881383144158818
203-915,203,915,0.29121252063320213
203-916,203,916,0.29484672051925287
203-917,203,917,0.2990452415206519
203-918,203,918,0.3038124110835625
203-919,203,919,0.3091525566544888
203-920,203,920,0.31507000567993515
203-921,203,921,0.3215690856057236
203-922,203,922,0.3286541238789269
203-923,203,923,0.3363294479454808
203-924,203,924,0.3445993852520033
203-925,203,925,0.3534682632448849
203-926,203,926,0.3629404093704025
203-927,203,927,0.373020151074833
203-928,203,928,0.3837118158047943
203-930,203,930,0.40694822412630316
204-901,204,901,0.30714355994602016
204-902,204,902,0.30301383829536377
204-903,204,903,0.29937862742887233
204-905,204,905,0.29360904783417396
204-906,204,906,0.29148333399886184
204-908,204,908,0.28877169548380976
204-909,204,909,0.28819442569696463
204-910,204,910,0.2881419588189047
204-911,204,911,0.2886186222961342
204-912,204,912,0.28962874357515744
204-913,204,913,0.29117665010236493
204-914,204,914,0.2932666693238062
204-915,204,915,0.2959031286863265
204-916,204,916,0.29909035563574804
204-917,204,917,0.3028326776189161
204-918,204,918,0.3071344220823349
204-919,204,919,0.31199991647194025
204-920,204,920,0.31743348823423645
204-921,204,921,0.3234394648157277
204-922,204,922,0.3300221736629183
204-923,204,923,0.33718594222163034
204-924,204,924,0.3449350979388228
204-926,204,926,0.3622068806337566
204-927,204,927,0.37173816250427905
204-928,204,928,0.3818721413185031
204-929,204,929,0.3926131445227057
204-930,204,930,0.40396549956373207
