Well,X,Y,NTG
201-901,201,901,0.24939999999999998
201-902,201,902,0.24605
201-903,201,903,0.23934999999999998
201-904,201,904,0.230025
201-905,201,905,0.2222950297619048
201-906,201,906,0.22615
201-908,201,908,0.22615
201-909,201,909,0.22135833333333332
201-910,201,910,0.22105885416666665
201-911,201,911,0.22205631510416665
201-912,201,912,0.3050794605396412
201-913,201,913,0.3624
201-915,201,915,0.3624
201-916,201,916,0.3624
201-917,201,917,0.3609289479871437
201-918,201,918,0.35965219365273904
201-919,201,919,0.35861437566125987
201-920,201,920,0.3989464192482963
201-921,201,921,0.4289
201-922,201,922,0.4335
201-923,201,923,0.4230333333333333
201-925,201,925,0.42010000000000003
201-926,201,926,0.42010000000000003
201-927,201,927,0.3944111111111111
201-928,201,928,0.364971875
201-929,201,929,0.35014296875
201-930,201,930,0.34684765625
202-901,202,901,0.2628
202-902,202,902,0.236
202-903,202,903,0.236
202-904,202,904,0.22973856026785716
202-905,202,905,0.214725
202-906,202,906,0.214725
202-907,202,907,0.21656666666666666
202-908,202,908,0.21656666666666666
202-909,202,909,0.22028020833333334
202-910,202,910,0.22293398437499998
202-911,202,911,0.2381711624710648
202-912,202,912,0.2961945475762764
202-913,202,913,0.3624
202-914,202,914,0.3624
202-915,202,915,0.3624
202-916,202,916,0.35945789597428746
202-917,202,917,0.3583754393183344
202-918,202,918,0.3575765576697807
202-919,202,919,0.36274630133192537
202-920,202,920,0.39081588309107085
202-921,202,921,0.4289
202-923,202,923,0.42067499999999997
202-924,202,924,0.42067499999999997
202-926,202,926,0.4179333333333333
202-927,202,927,0.38662440476190474
202-928,202,928,0.3452
202-929,202,929,0.3452
202-930,202,930,0.3452
203-901,203,901,0.2628
203-903,203,903,0.236
203-904,203,904,0.24123333333333333
203-905,203,905,0.214725
203-907,203,907,0.21656666666666666
203-908,203,908,0.21656666666666666
203-909,203,909,0.23543871527777777
203-910,203,910,0.25660767505787035
203-911,203,911,0.2753866432257219
203-912,203,912,0.29822261443439935
203-913,203,913,0.32613009906880175
203-914,203,914,0.3442683622651934
203-915,203,915,0.34315858446896436
203-916,203,916,0.34173305625073686
203-917,203,917,0.34375267354404404
203-918,203,918,0.34900434977521616
203-919,203,919,0.3587456949205045
203-920,203,920,0.3818138837026479
203-921,203,921,0.386
203-922,203,922,0.40336666666666665
203-923,203,923,0.40515999999999996
203-924,203,924,0.40515999999999996
203-925,203,925,0.39074
203-926,203,926,0.40265
203-927,203,927,0.37185263392857143
203-928,203,928,0.351
203-930,203,930,0.3452
204-901,204,901,0.2628
204-902,204,902,0.236
204-903,204,903,0.236
204-905,204,905,0.21943333333333334
204-906,204,906,0.21943333333333334
204-908,204,908,0.22454999999999997
204-909,204,909,0.2540801525297619
204-910,204,910,0.30574999999999997
204-911,204,911,0.30574999999999997
204-912,204,912,0.3114333333333333
204-913,204,913,0.310508731622699
204-914,204,914,0.32107404225963765
204-915,204,915,0.3248
204-916,204,916,0.3248
204-917,204,917,0.3268
204-918,204,918,0.33920084074976925
204-919,204,919,0.3507279969216056
204-920,204,920,0.36493966877396977
204-921,204,921,0.37371979539878875
204-922,204,922,0.386
204-923,204,923,0.396925
204-924,204,924,0.396925
204-926,204,926,0.39083333333333337
204-927,204,927,0.35718
204-928,204,928,0.32339999999999997
204-929,204,929,0.32339999999999997
204-930,204,930,0.3067
205-901,205,901,0.24939999999999998
205-902,205,902,0.24448666666666663
205-903,205,903,0.236
205-904,205,904,0.24123333333333333
205-905,205,905,0.212
205-906,205,906,0.212
205-907,205,907,0.2129333333333333
205-908,205,908,0.240925
205-909,205,909,0.2647891857328869
205-910,205,910,0.300575
205-912,205,912,0.30501999999999996
205-913,205,913,0.30005
