Well,X,Y,NTG
201-901,201,901,0.3241
201-902,201,902,0.30920000000000003
201-903,201,903,0.33194
201-904,201,904,0.26978
201-905,201,905,0.26978
201-906,201,906,0.26583999999999997
201-908,201,908,0.26556
201-909,201,909,0.27644
201-910,201,910,0.3013
201-911,201,911,0.29988000000000004
201-912,201,912,0.29598
201-913,201,913,0.34308
201-915,201,915,0.34736
201-916,201,916,0.34816
201-917,201,917,0.34816
201-918,201,918,0.36858
201-919,201,919,0.38742
201-920,201,920,0.38742
201-921,201,921,0.41744000000000003
201-922,201,922,0.41744000000000003
201-923,201,923,0.41928
201-925,201,925,0.41576
201-926,201,926,0.3995
201-927,201,927,0.38467999999999997
201-928,201,928,0.38467999999999997
201-929,201,929,0.38467999999999997
201-930,201,930,0.38467999999999997
202-901,202,901,0.3241
202-902,202,902,0.30920000000000003
202-903,202,903,0.33194
202-904,202,904,0.26978
202-905,202,905,0.26978
202-906,202,906,0.26583999999999997
202-907,202,907,0.27056
202-908,202,908,0.26556
202-909,202,909,0.27644
202-910,202,910,0.3013
202-911,202,911,0.29988000000000004
202-912,202,912,0.29598
202-913,202,913,0.35102
202-914,202,914,0.3553
202-915,202,915,0.3553
202-916,202,916,0.35609999999999997
202-917,202,917,0.35609999999999997
202-918,202,918,0.37652
202-919,202,919,0.39536
202-920,202,920,0.39536
202-921,202,921,0.42538
202-923,202,923,0.42001999999999995
202-924,202,924,0.4165
202-926,202,926,0.40743999999999997
202-927,202,927,0.38467999999999997
202-928,202,928,0.38467999999999997
202-929,202,929,0.38467999999999997
202-930,202,930,0.38467999999999997
203-901,203,901,0.3241
203-903,203,903,0.31201999999999996
203-904,203,904,0.24985999999999997
203-905,203,905,0.24764
203-907,203,907,0.24624000000000001
203-908,203,908,0.24123999999999998
203-909,203,909,0.2845
203-910,203,910,0.3364
203-911,203,911,0.33122
203-912,203,912,0.32717999999999997
203-913,203,913,0.36126
203-914,203,914,0.36554
203-915,203,915,0.36554
203-916,203,916,0.36634
203-917,203,917,0.36634
203-918,203,918,0.38676
203-919,203,919,0.3923
203-920,203,920,0.3923
203-921,203,921,0.42232000000000003
203-922,203,922,0.42232000000000003
203-923,203,923,0.41696
203-924,203,924,0.4116000000000001
203-925,203,925,0.4116000000000001
203-926,203,926,0.40254
203-927,203,927,0.36841999999999997
203-928,203,928,0.36841999999999997
203-930,203,930,0.3661
204-901,204,901,0.3241
204-902,204,902,0.27856000000000003
204-903,204,903,0.3013
204-905,204,905,0.23064
204-906,204,906,0.23302
204-908,204,908,0.22033999999999998
204-909,204,909,0.2845
204-910,204,910,0.3364
204-911,204,911,0.33122
204-912,204,912,0.32717999999999997
204-913,204,913,0.35564
204-914,204,914,0.35991999999999996
204-915,204,915,0.35991999999999996
204-916,204,916,0.36072
204-917,204,917,0.36072
204-918,204,918,0.38114
204-919,204,919,0.39459999999999995
204-920,204,920,0.39459999999999995
204-921,204,921,0.40562000000000004
204-922,204,922,0.40562000000000004
204-923,204,923,0.38845999999999997
