Well,X,Y,NTG
201-901,201,901,0.14446868008841562
201-902,201,902,0.1534454972194581
201-903,201,903,0.16380371159781504
201-904,201,904,0.17544271058310557
201-905,201,905,0.18825317925681162
201-906,201,906,0.20212496823538828
201-908,201,908,0.23258222645987559
201-909,201,909,0.24892379349936533
201-910,201,910,0.26583923405875254
201-911,201,911,0.2831963450359254
201-912,201,912,0.3008637577937989
201-913,201,913,0.31870295113791514
201-915,201,915,0.35433699197043467
201-916,201,916,0.3718474060939698
201-917,201,917,0.38896109170188
201-918,201,918,0.40553070611228037
201-919,201,919,0.42141057557333994
201-920,201,920,0.43645717210043955
201-921,201,921,0.45052291459311533
201-922,201,922,0.46346546715964365
201-923,201,923,0.4751417786525636
201-925,201,925,0.4941399247096925
201-926,201,926,0.5011947304653077
201-927,201,927,0.5064516217159181
201-928,201,928,0.5097885281490235
201-929,201,929,0.5110936314510255
201-930,201,930,0.5102603585170655
202-901,202,901,0.16958440846671152
202-902,202,902,0.1760270745204835
202-903,202,903,0.1837889105724244
202-904,202,904,0.19276072091330576
202-905,202,905,0.20282687253226328
202-906,202,906,0.21386744088400889
202-907,202,907,0.22575677937735605
202-908,202,908,0.23836304253806162
202-909,202,909,0.251551047031775
202-910,202,910,0.2651766688274293
202-911,202,911,0.2790938765453248
202-912,202,912,0.29314972466696787
202-913,202,913,0.3071885258602052
202-914,202,914,0.3210480362819581
202-915,202,915,0.33456064767111826
202-916,202,916,0.34755803651083994
202-917,202,917,0.3598635346340089
202-918,202,918,0.37130023545493174
202-919,202,919,0.3816847950862794
202-920,202,920,0.39083673066367197
202-921,202,921,0.3985633999751954
202-923,202,923,0.40899373597373057
202-924,202,924,0.41131187981833506
202-926,202,926,0.4091932923244386
202-927,202,927,0.40437056130637217
202-928,202,928,0.39678312844504404
202-929,202,929,0.3862447888301759
202-930,202,930,0.37256790704001475
203-901,203,901,0.19447101659049082
203-903,203,903,0.20457281178702402
203-904,203,904,0.21146966523398447
203-905,203,905,0.21944405144919443
203-907,203,907,0.2381221205638795
203-908,203,908,0.2485624701427369
203-909,203,909,0.2595478445934205
203-910,203,910,0.2709318549083619
203-911,203,911,0.2825561911510377
203-912,203,912,0.29426075524558115
203-913,203,913,0.3058777005123048
203-914,203,914,0.3172311932491212
203-915,203,915,0.3281414658473878
203-916,203,916,0.33842255181540537
203-917,203,917,0.34788037842978525
203-918,203,918,0.3563141972469239
203-919,203,919,0.3635237366603761
203-920,203,920,0.3692979962276368
203-921,203,921,0.37342025346030283
203-922,203,922,0.3756730706142335
203-923,203,923,0.37583114213217783
203-924,203,924,0.37366606301535654
203-925,203,925,0.3689429909633546
203-926,203,926,0.36143089837302256
203-927,203,927,0.35088540620078135
203-928,203,928,0.3370666653560548
203-930,203,930,0.29863859719504404
204-901,204,901,0.21787776059378672
204-902,204,902,0.2205168158458619
204-903,204,903,0.22447361058463144
204-905,204,905,0.2359035164760499
204-906,204,906,0.24314023560751963
204-908,204,908,0.2600155026363282
204-909,204,909,0.26937462395896006
204-910,204,910,0.27915336198081064
204-911,204,911,0.28919126099814463
204-912,204,912,0.29932619637717295
204-913,204,913,0.30938388413657236
204-914,204,914,0.3191871792720704
204-915,204,915,0.32854582375754404
204-916,204,916,0.3372681290553956
204-917,204,917,0.3451526314662843
204-918,204,918,0.35198737687338877
204-919,204,919,0.35755659646262217
204-920,204,920,0.3616366536067872
204-921,204,921,0.3639969975398927
204-922,204,922,0.364399209682837
204-923,204,923,0.3625984341548829
204-924,204,924,0.358340278332129
204-926,204,926,0.34142257279624033
204-927,204,927,0.32822658128012705
204-928,204,928,0.3115072400020509
204-929,204,929,0.2909844071315675
204-930,204,930,0.26636792725791025
205-901,205,901,0.2392813116954713
205-902,205,902,0.24031366414298105
205-903,205,903,0.24269165105094004
205-904,205,904,0.24631263322104502
205-905,205,905,0.2510671765254884
205-906,205,906,0.2568373829769044
205-907,205,907,0.2634996325420289
205-908,205,908,0.27092351025809336
205-909,205,909,0.27896930283774424
205-910,205,910,0.2874918133663087
205-912,205,912,0.30533744401206064
205-913,205,913,0.31432797021140146
205-914,205,914,0.32312895364035654
205-915,205,915,0.33155299729575205
205-917,205,917,0.34647871560324717
205-918,205,918,0.35256363457907725
205-919,205,919,0.3574400097774415
205-920,205,920,0.3608763367580323
205-921,205,921,0.36263324326743174
205-922,205,922,0.36246944970358896
205-924,205,924,0.3553345353053956
205-925,205,925,0.3478295952724366
205-926,205,926,0.3373296410488038
205-928,205,928,0.30617786950339365
205-929,205,929,0.28492547578085947
205-930,205,930,0.2594759613918214
206-901,206,901,0.2586277872966676
206-902,206,902,0.2581334263729005
206-903,206,903,0.2590145022319703
206-904,206,904,0.2611739785121827
206-905,206,905,0.2645125538753419
206-906,206,906,0.2689167410777955
206-907,206,907,0.2742704302715211
206-908,206,908,0.28044892853964853
206-909,206,909,0.28731967515219736
206-910,206,910,0.2947430760311036
206-911,206,911,0.3025710732387452
206-913,206,913,0.3188018948482423
206-915,206,915,0.33466316766013193
206-916,206,916,0.3419943005489259
206-917,206,917,0.34865690774191904
206-918,206,918,0.3544471413539796
206-919,206,919,0.35914351052512217
206-920,206,920,0.36251641816367197
206-921,206,921,0.36432982987631846
206-922,206,922,0.3643362671779542
206-923,206,923,0.3622763306545167
206-924,206,924,0.3578841835903077
206-925,206,925,0.3508811146663575
206-926,206,926,0.34098316735495615
206-927,206,927,0.32789112633933115
206-928,206,928,0.31130220002402353
206-930,206,930,0.2663483769344239
207-901,207,901,0.27612222737540293
207-902,207,902,0.27414728707541514
207-903,207,903,0.2735735327648072
207-904,207,904,0.2743122727321534
207-905,207,905,0.2762686163829713
207-906,207,906,0.27934075898398447
207-908,207,908,0.28838516778220225
207-909,207,909,0.2941169888423829
207-911,207,911,0.3073423058437257
207-913,207,913,0.32194019860495615
207-914,207,914,0.32935740060080576
207-915,207,915,0.336623445217505
207-916,207,916,0.3435542733119874
207-917,207,917,0.34995581216086435
207-918,207,918,0.3556277901576905
207-920,207,920,0.3639207035945802
207-921,207,921,0.36608411378134775
207-922,207,922,0.3666093499111085
207-923,207,923,0.3652403504299073
207-924,207,924,0.3617122322963624
207-925,207,925,0.3557496220516114
207-926,207,926,0.34707047051657725
207-928,207,928,0.3203587681697755
207-929,207,929,0.3017001301692872
208-901,208,901,0.29208363599051523
208-902,208,902,0.28867019719351816
208-903,208,903,0.2866739184307008
208-904,208,904,0.2860167176174073
208-905,208,905,0.286607518856421
208-906,208,906,0.28835488862265635
208-907,208,907,0.2911565453456788
208-908,208,908,0.2949054390834718
208-909,208,909,0.2994866520809083
208-910,208,910,0.3047778756069093
208-911,208,911,0.31064797944296885
208-912,208,912,0.3169570118831544
208-913,208,913,0.3235612065242677
208-914,208,914,0.33030320710410166
208-916,208,916,0.34353376931418467
208-917,208,917,0.34966661042441416
208-918,208,918,0.3552229554103761
208-920,208,920,0.3637871891902833
208-921,208,921,0.36635829514731455
208-922,208,922,0.3674812466548829
208-923,208,923,0.3669119030879884
208-924,208,924,0.364394441311255
208-926,208,926,0.35242821282614756
208-927,208,927,0.34241463250388193
208-928,208,928,0.32931305474509287
208-929,208,929,0.31281234330405283
208-930,208,930,0.29258228844870615
209-901,209,901,0.30683816975821543
209-902,209,902,0.3020407111095338
209-903,209,903,0.29866911477316904
209-904,209,904,0.2966461331294923
209-905,209,905,0.29589559144248057
209-906,209,906,0.2963295132564454
209-907,209,907,0.2978549153255372
209-908,209,908,0.300373330776587
209-909,209,909,0.30377914017905283
209-910,209,910,0.3079593331264405
209-911,209,911,0.3127923161434083
209-912,209,912,0.3181514889644532
209-913,209,913,0.3238978535579591
209-914,209,914,0.32989002770651865
209-915,209,915,0.3359713704036622
209-917,209,917,0.3477509171413331
209-918,209,918,0.3530941159175782
209-919,209,919,0.3578236252712159
209-920,209,920,0.36173440522421885
209-921,209,921,0.36461831635703135
209-922,209,922,0.3662550599025636
209-923,209,923,0.36640740937460947
209-924,209,924,0.36483456200827646
209-925,209,925,0.36127807206381846
