Well,X,Y,NTG
201-901,201,901,0.2590679999999997
201-902,201,902,0.2590679999999997
201-903,201,903,0.2621259999999997
201-904,201,904,0.24559399999999976
201-905,201,905,0.2455779999999998
201-906,201,906,0.2484229999999998
201-908,201,908,0.22047700000000015
201-909,201,909,0.24656400000000014
201-910,201,910,0.26961400000000013
201-911,201,911,0.3059360000000003
201-912,201,912,0.3178930000000002
201-913,201,913,0.34280800000000033
201-915,201,915,0.36909500000000023
201-916,201,916,0.3717020000000003
201-917,201,917,0.37521100000000035
201-918,201,918,0.3832920000000002
201-919,201,919,0.38913100000000006
201-920,201,920,0.4000379999999998
201-921,201,921,0.4075309999999998
201-922,201,922,0.4229639999999995
201-923,201,923,0.43105299999999935
201-925,201,925,0.4227879999999994
201-926,201,926,0.41211499999999957
201-927,201,927,0.40060199999999957
201-928,201,928,0.3972929999999997
201-929,201,929,0.38709699999999964
201-930,201,930,0.3817719999999996
202-901,202,901,0.25968999999999964
202-902,202,902,0.25968999999999964
202-903,202,903,0.26325899999999963
202-904,202,904,0.2478349999999997
202-905,202,905,0.24672199999999972
202-906,202,906,0.2503059999999997
202-907,202,907,0.20469999999999997
202-908,202,908,0.2215849999999999
202-909,202,909,0.2462659999999999
202-910,202,910,0.27240099999999995
202-911,202,911,0.31130600000000025
202-912,202,912,0.3300330000000002
202-913,202,913,0.3600430000000002
202-914,202,914,0.3717270000000002
202-915,202,915,0.3761490000000003
202-916,202,916,0.38152300000000017
202-917,202,917,0.38931799999999994
202-918,202,918,0.39196699999999995
202-919,202,919,0.40260199999999957
202-920,202,920,0.41509699999999955
202-921,202,921,0.4219859999999994
202-923,202,923,0.42574799999999946
202-924,202,924,0.41532299999999966
202-926,202,926,0.39468899999999985
202-927,202,927,0.3906059999999998
202-928,202,928,0.38835099999999984
202-929,202,929,0.37650099999999953
202-930,202,930,0.37179599999999957
203-901,203,901,0.2627999999999996
203-903,203,903,0.2623819999999996
203-904,203,904,0.24227599999999963
203-905,203,905,0.2446739999999997
203-907,203,907,0.20285399999999984
203-908,203,908,0.22002499999999967
203-909,203,909,0.24815299999999954
203-910,203,910,0.2757399999999997
203-911,203,911,0.31462700000000016
203-912,203,912,0.3347980000000001
203-913,203,913,0.3540340000000001
203-914,203,914,0.36349700000000007
203-915,203,915,0.36601100000000003
203-916,203,916,0.37152399999999985
203-917,203,917,0.3738589999999998
203-918,203,918,0.37801399999999963
203-919,203,919,0.3863899999999996
203-920,203,920,0.3911379999999995
203-921,203,921,0.3931439999999997
203-922,203,922,0.39671699999999965
203-923,203,923,0.3965889999999997
203-924,203,924,0.39498199999999983
203-925,203,925,0.393974
203-926,203,926,0.3880059999999998
203-927,203,927,0.37713899999999967
203-928,203,928,0.3644859999999995
203-930,203,930,0.3396819999999993
204-901,204,901,0.2368229999999996
204-902,204,902,0.23284899999999958
204-903,204,903,0.2316379999999995
204-905,204,905,0.21861499999999956
204-906,204,906,0.2305529999999996
204-908,204,908,0.2171709999999996
204-909,204,909,0.2472969999999995
204-910,204,910,0.27955499999999966
204-911,204,911,0.32079100000000027
204-912,204,912,0.3371200000000001
204-913,204,913,0.34858300000000014
204-914,204,914,0.361838
204-915,204,915,0.36413199999999984
204-916,204,916,0.36376999999999965
204-917,204,917,0.36840499999999954
204-918,204,918,0.3782399999999996
204-919,204,919,0.38215399999999955
204-920,204,920,0.3871899999999996
204-921,204,921,0.39159499999999964
204-922,204,922,0.3960379999999997
204-923,204,923,0.39855499999999977
204-924,204,924,0.40371299999999993
204-926,204,926,0.38843699999999975
204-927,204,927,0.37276799999999954
