Well,X,Y,NTG
201-901,201,901,0.23861666666666664
201-902,201,902,0.2350475
201-903,201,903,0.23354027777777775
201-904,201,904,0.22740675925925924
201-905,201,905,0.2251066898148148
201-906,201,906,0.22433999999999998
201-908,201,908,0.233
201-909,201,909,0.23903333333333335
201-910,201,910,0.23903333333333335
201-911,201,911,0.23903333333333335
201-912,201,912,0.2985
201-913,201,913,0.33176666666666665
201-915,201,915,0.33176666666666665
201-916,201,916,0.3282333333333333
201-917,201,917,0.3282333333333333
201-918,201,918,0.3282333333333333
201-919,201,919,0.3282333333333333
201-920,201,920,0.3795177777777778
201-921,201,921,0.40515999999999996
201-922,201,922,0.40515999999999996
201-923,201,923,0.3971
201-925,201,925,0.3896857142857143
201-926,201,926,0.3896857142857143
201-927,201,927,0.37828412698412706
201-928,201,928,0.3687102645502646
201-929,201,929,0.35498923280423283
201-930,201,930,0.3451897442680776
202-901,202,901,0.236
202-902,202,902,0.24123333333333333
202-903,202,903,0.22433999999999998
202-904,202,904,0.22380421585648144
202-905,202,905,0.22433999999999998
202-906,202,906,0.22433999999999998
202-907,202,907,0.233
202-908,202,908,0.24506666666666668
202-909,202,909,0.2412466666666667
202-910,202,910,0.2395866666666667
202-911,202,911,0.2540383333333333
202-912,202,912,0.28960766666666665
202-913,202,913,0.3247
202-914,202,914,0.3247
202-915,202,915,0.3247
202-916,202,916,0.3282333333333333
202-917,202,917,0.3282333333333333
202-918,202,918,0.3282333333333333
202-919,202,919,0.34105444444444444
202-920,202,920,0.37502925925925923
202-921,202,921,0.40515999999999996
202-923,202,923,0.3971
202-924,202,924,0.3971
202-926,202,926,0.37450000000000006
202-927,202,927,0.36934953892668176
202-928,202,928,0.3706666666666667
202-929,202,929,0.35718
202-930,202,930,0.32339999999999997
203-901,203,901,0.236
203-903,203,903,0.21856666666666666
203-904,203,904,0.21856666666666666
203-905,203,905,0.21856666666666666
203-907,203,907,0.23994285714285715
203-908,203,908,0.2501
203-909,203,909,0.24979833333333337
203-910,203,910,0.25743166666666667
203-911,203,911,0.2752870476190476
203-912,203,912,0.2928813412698412
203-913,203,913,0.3116628015873016
203-914,203,914,0.3212525603174603
203-915,203,915,0.3236143156084656
203-916,203,916,0.3260139498488285
203-917,203,917,0.32792176941924917
203-918,203,918,0.3319919094394054
203-919,203,919,0.3440772366191106
203-920,203,920,0.3712741880645628
203-921,203,921,0.39104999999999995
203-922,203,922,0.39104999999999995
203-923,203,923,0.374925
203-924,203,924,0.3827
203-925,203,925,0.36581111111111114
203-926,203,926,0.3556
203-927,203,927,0.35767595246684536
203-928,203,928,0.34800000000000003
203-930,203,930,0.30604
204-901,204,901,0.236
204-902,204,902,0.24123333333333333
204-903,204,903,0.21856666666666666
204-905,204,905,0.21856666666666666
204-906,204,906,0.23375714285714283
204-908,204,908,0.2501
204-909,204,909,0.25755857142857147
204-910,204,910,0.27269000000000004
204-911,204,911,0.28723
204-912,204,912,0.32642499999999997
204-913,204,913,0.3209983385487528
204-914,204,914,0.3233682242299698
204-915,204,915,0.3205
204-916,204,916,0.32230000000000003
204-917,204,917,0.33451666666666663
204-918,204,918,0.3357015164288863
204-919,204,919,0.34576121263799126
204-920,204,920,0.3630406593304161
204-921,204,921,0.3755774745658298
204-922,204,922,0.368525
204-923,204,923,0.36013
