Well,X,Y,NTG
201-901,201,901,0.31574763853549825
201-902,201,902,0.31262290901759116
201-903,201,903,0.3098820398594171
201-904,201,904,0.3075250310608908
201-905,201,905,0.30555188262212596
201-906,201,906,0.30396259454309416
201-908,201,908,0.30193559946408755
201-909,201,909,0.301497892464198
201-910,201,910,0.30144404582395623
201-911,201,911,0.3017740595434759
201-912,201,912,0.30248793362264337
201-913,201,913,0.3035856680616007
201-915,201,915,0.3069327180186292
201-916,201,916,0.3091820335367004
201-917,201,917,0.311815209414533
201-918,201,918,0.314832245651985
201-919,201,919,0.31823314224925525
201-920,201,920,0.3220178992061733
201-921,201,921,0.32618651652279596
201-922,201,922,0.33073899419918007
201-923,201,923,0.3356753322352404
201-925,201,925,0.3466995893865601
201-926,201,926,0.35278750850173424
201-927,201,927,0.35925928797669826
201-928,201,928,0.3661149278113385
201-929,201,929,0.3733544280056549
201-930,201,930,0.38097778855976117
202-901,202,901,0.31852500734518685
202-902,202,902,0.315254879479653
202-903,202,903,0.31236861197385224
202-904,202,904,0.30986620482775606
202-905,202,905,0.3077476580413645
202-906,202,906,0.306012971614706
202-907,202,907,0.3046621455476952
202-908,202,908,0.30369517984047434
202-909,202,909,0.3031120744929581
202-910,202,910,0.3029128295050896
202-911,202,911,0.30309744487698254
202-912,202,912,0.3036659206085517
202-913,202,913,0.3046182566998823
202-914,202,914,0.30595445315094594
202-915,202,915,0.30767450996165735
202-916,202,916,0.3097784271321302
202-917,202,917,0.3122662046623361
202-918,202,918,0.3151378425521614
202-919,202,919,0.3183933408018049
202-920,202,920,0.32203269941112467
202-921,202,921,0.3260559183801206
202-923,202,923,0.33525393739734
202-924,202,924,0.3404287374455066
202-926,202,926,0.3519299186209821
202-927,202,927,0.3582562997483194
202-928,202,928,0.3649665412353613
202-929,202,929,0.372060643082051
202-930,202,930,0.37953860528853056
203-901,203,901,0.32126755677546726
203-903,203,903,0.3148203647088792
203-904,203,904,0.3121725592151563
203-905,203,905,0.309908614081138
203-907,203,907,0.3065323048922437
203-908,203,908,0.3054199408373961
203-909,203,909,0.30469143714228153
203-910,203,910,0.3043467938067863
203-911,203,911,0.30438601083105254
203-912,203,912,0.3048090882150234
203-913,203,913,0.3056160259587273
203-914,203,914,0.3068068240621642
203-915,203,915,0.3083814825252773
203-916,203,916,0.31034000134812345
203-917,203,917,0.31268238053070263
203-918,203,918,0.3154086200729296
203-919,203,919,0.3185187199749464
203-920,203,920,0.3220126802366394
203-921,203,921,0.32589050085803706
203-922,203,922,0.3301521818391677
203-923,203,923,0.3347977231799746
203-924,203,924,0.3398271248805429
203-925,203,925,0.34524038694084425
203-926,203,926,0.35103750936079336
203-927,203,927,0.35721849214050394
203-928,203,928,0.36378333527991913
203-930,203,930,0.37806460263786335
204-901,204,901,0.3239752868262258
204-902,204,902,0.32041436226546693
204-903,204,903,0.3172372980644127
204-905,204,905,0.3120347507414465
204-906,204,906,0.3100092676195345
204-908,204,908,0.3071098824548528
204-909,204,909,0.3062359804120831
204-910,204,910,0.3057459387289896
204-911,204,911,0.3056397574056575
204-912,204,912,0.3059174364419732
204-913,204,913,0.3065789758380788
204-914,204,914,0.3076243755939174
204-915,204,915,0.3090536357093754
204-916,204,916,0.3108667561846232
204-917,204,917,0.3130637370196041
204-918,204,918,0.3156445782141759
204-919,204,919,0.31860927976859443
204-920,204,920,0.32195784168266073
204-921,204,921,0.32569026395643164
204-922,204,922,0.329806546589964
204-923,204,923,0.33430668958317256
204-924,204,924,0.3391906929360857
204-926,204,926,0.35011028072108275
204-927,204,927,0.356145865153195
204-928,204,928,0.3625653099450119
204-929,204,929,0.36936861509644814
204-930,204,930,0.3765557806077027
205-901,205,901,0.3266481974975477
205-902,205,902,0.3229418745891621
205-903,205,903,0.3196194120405096
205-904,205,904,0.31668080985153324
205-905,205,905,0.31412606802228993
205-906,205,906,0.31195518655277965
205-907,205,907,0.31016816544291714
205-908,205,908,0.3087650046928445
205-909,205,909,0.3077457043024765
205-910,205,910,0.30711026427175625
205-912,205,912,0.30699096528951486
205-913,205,913,0.3075071063379937
205-914,205,914,0.3084071077462056
205-915,205,915,0.3096909695140653
205-917,205,917,0.31341027412904054
205-918,205,918,0.31584571697601405
205-919,205,919,0.31866502018280585
205-920,205,920,0.32186818374927384
205-921,205,921,0.325455207675418
205-922,205,922,0.32942609196129524
205-924,205,924,0.33851944161222036
205-925,205,925,0.34364190697726826
205-926,205,926,0.34914823270196393
205-928,205,928,0.36131246523063965
205-929,205,929,0.3679703720344776
205-930,205,930,0.3750121391981054
206-901,206,901,0.3292862887894614
206-902,206,902,0.3254345675334491
206-903,206,903,0.32196670663716986
206-904,206,904,0.3188827061005668
206-905,206,905,0.3161825659237252
206-906,206,906,0.3138662861065882
206-907,206,907,0.31193386664909895
206-908,206,908,0.310385307551428
206-909,206,909,0.3092206088134333
206-910,206,910,0.3084397704350863
206-911,206,911,0.3080427924165008
206-913,206,913,0.308400417458472
206-915,206,915,0.3102934839392901
206-916,206,916,0.31181580771931294
206-917,206,917,0.31372199185904037
206-918,206,918,0.31601203635838715
206-919,206,919,0.3186859412175522
206-920,206,920,0.3217437064364219
206-921,206,921,0.3251853320149394
206-922,206,922,0.3290108179532183
206-923,206,923,0.3332201642512018
206-924,206,924,0.33781337090888996
206-925,206,925,0.34279043792633956
206-926,206,926,0.3481513653034085
206-927,206,927,0.35389615304029576
206-928,206,928,0.3600248011368592
206-930,206,930,0.3734336784090715
207-901,207,901,0.33188956070185327
207-902,207,902,0.32789244109824267
207-903,207,903,0.3242791818543367
