Well,X,Y,NTG
201-901,201,901,0.23455337335945997
201-902,201,902,0.23410694060884332
201-903,201,903,0.23181430787495502
201-904,201,904,0.2290879050371573
201-905,201,905,0.22653116223980332
201-906,201,906,0.22164666922633777
201-908,201,908,0.22769434305695166
201-909,201,909,0.24929232067747387
201-910,201,910,0.27197969463715255
201-911,201,911,0.28295465124496144
201-912,201,912,0.30313460307194423
201-913,201,913,0.32444533462786423
201-915,201,915,0.34048570875382084
201-916,201,916,0.34366075653538936
201-917,201,917,0.35788618184360493
201-918,201,918,0.36585549059302874
201-919,201,919,0.380082178997581
201-920,201,920,0.39664669639754613
201-921,201,921,0.39982161690755985
201-922,201,922,0.4074706335015437
201-923,201,923,0.41084682234487707
201-925,201,925,0.4057931966078649
201-926,201,926,0.39790348562948674
201-927,201,927,0.3845489678405003
201-928,201,928,0.376953179661674
201-929,201,929,0.35667363382193135
201-930,201,930,0.35297617150873234
202-901,202,901,0.23911309241327428
202-902,202,902,0.24044780629439053
202-903,202,903,0.23404818304529743
202-904,202,904,0.22943926298373532
202-905,202,905,0.22831214841372785
202-906,202,906,0.2274601599493533
202-907,202,907,0.2226857582823508
202-908,202,908,0.2289115777184077
202-909,202,909,0.2616885569733084
202-910,202,910,0.27341029661103783
202-911,202,911,0.2835341963579344
202-912,202,912,0.3083622667835346
202-913,202,913,0.3272834560753446
202-914,202,914,0.3375774228849288
202-915,202,915,0.3353104592149003
202-916,202,916,0.3407770736081881
202-917,202,917,0.3483254687487465
202-918,202,918,0.3449968087593439
202-919,202,919,0.36386057149815537
202-920,202,920,0.39033741448080483
202-921,202,921,0.4005843286783568
202-923,202,923,0.40769807914873324
202-924,202,924,0.40590195130834067
202-926,202,926,0.39603136945029904
202-927,202,927,0.3811738404048321
202-928,202,928,0.3606940436183922
202-929,202,929,0.35176976484234473
202-930,202,930,0.3366823743141718
203-901,203,901,0.24272198870833794
203-903,203,903,0.23551814484454967
203-904,203,904,0.2276424762440748
203-905,203,905,0.22875051247261963
203-907,203,907,0.22464843966579937
203-908,203,908,0.23081729366038384
203-909,203,909,0.24869941576039112
203-910,203,910,0.27664510870034503
203-911,203,911,0.3001569384787454
203-912,203,912,0.31704813472602483
203-913,203,913,0.32002822897264893
203-914,203,914,0.3290946908081645
203-915,203,915,0.33011561505396736
203-916,203,916,0.3351024242649512
203-917,203,917,0.3447545266968687
203-918,203,918,0.34124829892143216
203-919,203,919,0.358397748168033
203-920,203,920,0.37157891425950934
203-921,203,921,0.3884287930629942
203-922,203,922,0.39927868345628414
203-923,203,923,0.3974128548937341
203-924,203,924,0.3983834621921015
203-925,203,925,0.39806134104564744
203-926,203,926,0.39289932951886447
203-927,203,927,0.36521414617620973
203-928,203,928,0.34183789829176653
203-930,203,930,0.3342328376850717
204-901,204,901,0.23962171837618032
204-902,204,902,0.2393303409909394
204-903,204,903,0.2298667299740732
204-905,204,905,0.22555640863739831
204-906,204,906,0.2254109238122905
204-908,204,908,0.23008515087382414
204-909,204,909,0.25329707476948204
204-910,204,910,0.27411172808891393
204-911,204,911,0.30034722404528175
204-912,204,912,0.3127898131842482
204-913,204,913,0.3152938082353421
204-914,204,914,0.325146030951098
204-915,204,915,0.3275002066137931
204-916,204,916,0.32958732593177126
204-917,204,917,0.33580160699902334
204-918,204,918,0.34253857859063963
204-919,204,919,0.3433722451014269
204-920,204,920,0.36256707909255065
204-921,204,921,0.3766648568612156
204-922,204,922,0.37892405522108086
204-923,204,923,0.38320963451852524
204-924,204,924,0.3897721856290432
204-926,204,926,0.37824006260840637
204-927,204,927,0.35197491309843554
204-928,204,928,0.3368105766277078
204-929,204,929,0.330993490251837
204-930,204,930,0.3265573424605911
205-901,205,901,0.23692587118401104
205-902,205,902,0.2346090399240406
205-903,205,903,0.22970014959431045
205-904,205,904,0.2247748704186285
205-905,205,905,0.22481965597980633
205-906,205,906,0.22351467056358879
205-907,205,907,0.22617616717414382
205-908,205,908,0.23497841504829736
205-909,205,909,0.26493140101552526
205-910,205,910,0.2845075099446247
205-912,205,912,0.3113659021336261
205-913,205,913,0.31554426342849773
205-914,205,914,0.32340317311550276
205-915,205,915,0.32692994477100373
205-917,205,917,0.33453633880883665
205-918,205,918,0.3396946128545061
205-919,205,919,0.3423122536856085
205-920,205,920,0.3528595750088186
205-921,205,921,0.35559320218384327
205-922,205,922,0.3577782134412997
205-924,205,924,0.3672598797791403
205-925,205,925,0.3729146501007875
205-926,205,926,0.35231910482751533
205-928,205,928,0.323300138208031
205-929,205,929,0.31051090509572005
205-930,205,930,0.30909685737446846
206-901,206,901,0.2388516561878366
206-902,206,902,0.23668163981990728
206-903,206,903,0.23354161244042548
206-904,206,904,0.2280473961336235
206-905,206,905,0.22490978417108085
206-906,206,906,0.22218289090973467
206-907,206,907,0.22547047064076248
206-908,206,908,0.25121017119963995
206-909,206,909,0.26985053254389735
206-910,206,910,0.2882864874623213
206-911,206,911,0.29119557317271744
206-913,206,913,0.31388649724873313
206-915,206,915,0.3309915667899536
206-916,206,916,0.3344149927560654
206-917,206,917,0.3434215346695946
206-918,206,918,0.3384046145962393
206-919,206,919,0.334161379487897
206-920,206,920,0.336524164590857
206-921,206,921,0.3472114543714723
206-922,206,922,0.3520861994096467
206-923,206,923,0.3554818232180467
206-924,206,924,0.3569397744096244
206-925,206,925,0.3456063794209274
206-926,206,926,0.32920833727730386
206-927,206,927,0.32290311682065725
206-928,206,928,0.3112747377389323
206-930,206,930,0.29656969874168126
207-901,207,901,0.24006543914217213
207-902,207,902,0.23843863932118206
207-903,207,903,0.23607819802240504
207-904,207,904,0.23289571229108666
207-905,207,905,0.2269288330970231
207-906,207,906,0.22432111109668662
207-908,207,908,0.24781735041963482
207-909,207,909,0.27454474667541867
207-911,207,911,0.30021255141177616
207-913,207,913,0.3168328813663656
207-914,207,914,0.33755975393840787
207-915,207,915,0.3486303161530363
207-916,207,916,0.35601297893396555
207-917,207,917,0.34802025354609706
207-918,207,918,0.3405354671066905
207-920,207,920,0.3278951982616147
207-921,207,921,0.3326844601800424
207-922,207,922,0.34039733198871863
207-923,207,923,0.33985276330526065
207-924,207,924,0.3463754547199712
207-925,207,925,0.3366384976582023
207-926,207,926,0.32042811831372703
207-928,207,928,0.3037738920573812
207-929,207,929,0.29450398096098485
208-901,208,901,0.2639054052652346
208-902,208,902,0.26248631232648534
208-903,208,903,0.2400360755387827
208-904,208,904,0.23724961685142376
208-905,208,905,0.2399094996152794
208-906,208,906,0.23459992243612574
208-907,208,907,0.2356088994147341
208-908,208,908,0.2511255990739
208-909,208,909,0.2761669574063229
208-910,208,910,0.300561516002567
208-911,208,911,0.3169221185897147
208-912,208,912,0.3152583919323402
208-913,208,913,0.3357399047413734
208-914,208,914,0.3605242942654942
208-916,208,916,0.3719618689574806
208-917,208,917,0.35516991819202226
208-918,208,918,0.3416499311409966
208-920,208,920,0.3270861043835281
208-921,208,921,0.3345514053559425
208-922,208,922,0.3345307908430077
208-923,208,923,0.3331273916479233
208-924,208,924,0.3441893981550706
208-926,208,926,0.32685253735695236
208-927,208,927,0.31382937750276285
208-928,208,928,0.3109260972802036
208-929,208,929,0.30497923026652496
208-930,208,930,0.2988714432654402
209-901,209,901,0.2773662051569896
209-902,209,902,0.2764819173078726
209-903,209,903,0.2621938216705385
209-904,209,904,0.2582520316590491
209-905,209,905,0.2611380999227802
209-906,209,906,0.2567551844576052
