Well,X,Y,NTG
201-901,201,901,0.2140105441855349
201-902,201,902,0.21010334051121848
201-903,201,903,0.2077260688589968
201-904,201,904,0.20694262540806907
201-905,201,905,0.20781189954747337
201-906,201,906,0.21038300550450462
201-908,201,908,0.22077948606480735
201-909,201,909,0.228645153407947
201-910,201,910,0.2382899001883425
201-911,201,911,0.24968940771092552
201-912,201,912,0.2627974227713503
201-913,201,913,0.27753884351719993
201-915,201,915,0.311472244624988
201-916,201,916,0.3303435519980349
201-917,201,917,0.3502009586142458
201-918,201,918,0.3707669452475466
201-919,201,919,0.39170677221287864
201-920,201,920,0.41262514150609153
201-921,201,921,0.433049507503406
201-922,201,922,0.4524267391013064
201-923,201,923,0.4701178745078005
201-925,201,925,0.4973529056357302
201-926,201,926,0.5050700382040896
201-927,201,927,0.5074122623251833
201-928,201,928,0.5031207279013552
201-929,201,929,0.4907649234579958
201-930,201,930,0.46873409307469505
202-901,202,901,0.2357567027853884
202-902,202,902,0.23121363676060813
202-903,202,903,0.22805411375035423
202-904,202,904,0.22633082426060813
202-905,202,905,0.22608787572850364
202-906,202,906,0.22736103094090598
202-907,202,907,0.23017484701146262
202-908,202,908,0.23454076803197044
202-909,202,909,0.24045331037511009
202-910,202,910,0.24789077795018333
202-911,202,911,0.25680691755284446
202-912,202,912,0.26713282621373313
202-913,202,913,0.2787709907339968
202-914,202,914,0.2915878967093386
202-915,202,915,0.30541784322728294
202-916,202,916,0.3200448230551638
202-917,202,917,0.3352120593832888
202-918,202,918,0.35060388601292747
202-919,202,919,0.36584264791478294
202-920,202,920,0.38048107183446067
202-921,202,921,0.39399845159520286
202-923,202,923,0.4151209071921267
202-924,202,924,0.42120439565648216
202-926,202,926,0.41972238576878684
202-927,202,927,0.4098723605917849
202-928,202,928,0.39216644323338645
202-929,202,929,0.3650429920004763
202-930,202,930,0.3267443851279177
203-901,203,901,0.25608176744450706
203-903,203,903,0.2473817542838015
203-904,203,904,0.2449880317496218
203-905,203,905,0.2439511493491091
203-907,203,907,0.24604613340367454
203-908,203,908,0.24919659650792259
203-909,203,909,0.25373775518407005
203-910,203,910,0.2596367076682009
203-911,203,911,0.2668398097800173
203-912,203,912,0.27526790655125755
203-913,203,913,0.2848129943655886
203-914,203,914,0.29533369100560325
203-915,203,915,0.3066495136069216
203-916,203,916,0.3185380176352419
203-917,203,917,0.330726452236072
203-918,203,918,0.3428853229330935
203-919,203,919,0.35462648427952903
203-920,203,920,0.3654864505576052
203-921,203,921,0.37492305791844505
203-922,203,922,0.38231021917332786
203-923,203,923,0.38691694295872825
203-924,203,924,0.3879035190390505
203-925,203,925,0.38430912054051536
203-926,203,926,0.37503177679051536
203-927,203,927,0.35882503545750755
203-928,203,928,0.3342660144614138
203-930,203,930,0.2534697727011599
204-901,204,901,0.27461106336583274
204-902,204,902,0.2692790702628054
204-903,204,903,0.26513630903233665
204-905,204,905,0.2605698779868044
