Well,X,Y,NTG
201-901,201,901,0.2599310195894839
201-902,201,902,0.25819610570151724
201-903,201,903,0.25613503340721927
201-904,201,904,0.25249085405222715
201-905,201,905,0.25002422665194046
201-906,201,906,0.24410233036131102
201-908,201,908,0.25463416544796774
201-909,201,909,0.26862330532115625
201-910,201,910,0.27834522921122007
201-911,201,911,0.28662207240157767
201-912,201,912,0.30025782031443143
201-913,201,913,0.31709015776664456
201-915,201,915,0.33077492830170313
201-916,201,916,0.3483897182629447
201-917,201,917,0.35262192174050017
201-918,201,918,0.3562253650955054
201-919,201,919,0.36529968301020777
201-920,201,920,0.371578914908158
201-921,201,921,0.3778083065659739
201-922,201,922,0.38368905960388294
201-923,201,923,0.3876285949202547
201-925,201,925,0.3821493660400515
201-926,201,926,0.37150077302338375
201-927,201,927,0.3652159651210511
201-928,201,928,0.3594595634812539
201-929,201,929,0.35520502912636587
201-930,201,930,0.35256313157649716
202-901,202,901,0.2595734754903777
202-902,202,902,0.2578358348500515
202-903,202,903,0.254700048786479
202-904,202,904,0.2517190510856373
202-905,202,905,0.24877763780704695
202-906,202,906,0.24677198484752239
202-907,202,907,0.24633166413351734
202-908,202,908,0.2582377635390099
202-909,202,909,0.26934615514768734
202-910,202,910,0.27911078928361555
202-911,202,911,0.29179561137426424
202-912,202,912,0.29986153889617173
202-913,202,913,0.3126383830970894
202-914,202,914,0.329080794418525
202-915,202,915,0.33820104776500143
202-916,202,916,0.3463633798677598
202-917,202,917,0.351731031566951
202-918,202,918,0.35410856811783287
202-919,202,919,0.3641993280117925
202-920,202,920,0.3738616612353867
202-921,202,921,0.3796433770048221
202-923,202,923,0.38222330916092845
202-924,202,924,0.382685385410167
202-926,202,926,0.3712603517010217
202-927,202,927,0.36303694076788895
202-928,202,928,0.3562168227259002
202-929,202,929,0.35149903530093074
202-930,202,930,0.34940334258172534
203-901,203,901,0.25966878798228626
203-903,203,903,0.2524018776028993
203-904,203,904,0.24661592028516638
203-905,203,905,0.24781716987241295
203-907,203,907,0.24668303933593724
203-908,203,908,0.25899779493816555
203-909,203,909,0.2707722929607476
203-910,203,910,0.28091284892293633
203-911,203,911,0.29296727301284387
203-912,203,912,0.29958502019177324
