Well,X,Y,NTG
201-901,201,901,0.2625499999999997
201-902,201,902,0.2584459999999996
201-903,201,903,0.2614209999999997
201-904,201,904,0.24583399999999977
201-905,201,905,0.24496399999999974
201-906,201,906,0.24685199999999977
201-908,201,908,0.21078100000000013
201-909,201,909,0.2419000000000002
201-910,201,910,0.26332700000000014
201-911,201,911,0.3038120000000003
201-912,201,912,0.3151680000000001
201-913,201,913,0.33677100000000026
201-915,201,915,0.3729390000000003
201-916,201,916,0.37828000000000017
201-917,201,917,0.38216000000000017
201-918,201,918,0.38811700000000005
201-919,201,919,0.3959159999999999
201-920,201,920,0.40738099999999966
201-921,201,921,0.4131979999999995
201-922,201,922,0.4249499999999995
201-923,201,923,0.43444899999999925
201-925,201,925,0.4235919999999995
201-926,201,926,0.4112009999999996
201-927,201,927,0.4025369999999996
201-928,201,928,0.39575299999999963
201-929,201,929,0.38979599999999953
201-930,201,930,0.38338599999999956
202-901,202,901,0.2644159999999997
202-902,202,902,0.26093399999999967
202-903,202,903,0.2639089999999997
202-904,202,904,0.2480749999999997
202-905,202,905,0.24644699999999978
202-906,202,906,0.24822399999999972
202-907,202,907,0.20390800000000006
202-908,202,908,0.21517000000000006
202-909,202,909,0.24734000000000006
202-910,202,910,0.2740559999999999
202-911,202,911,0.3137050000000002
202-912,202,912,0.331313
202-913,202,913,0.35779100000000014
202-914,202,914,0.37928700000000004
202-915,202,915,0.38595899999999994
202-916,202,916,0.3894739999999997
202-917,202,917,0.3938109999999997
202-918,202,918,0.3986469999999996
202-919,202,919,0.40751999999999955
202-920,202,920,0.4157139999999993
202-921,202,921,0.4235769999999993
202-923,202,923,0.42338799999999943
202-924,202,924,0.41767599999999944
202-926,202,926,0.39813099999999985
202-927,202,927,0.39370099999999986
202-928,202,928,0.38812599999999975
202-929,202,929,0.3730869999999996
202-930,202,930,0.36743599999999965
203-901,203,901,0.26628199999999963
203-903,203,903,0.26538999999999957
203-904,203,904,0.2465259999999997
203-905,203,905,0.24541499999999966
203-907,203,907,0.2032369999999998
203-908,203,908,0.21292599999999984
203-909,203,909,0.24627899999999972
203-910,203,910,0.2780999999999997
203-911,203,911,0.317484
203-912,203,912,0.3350069999999999
203-913,203,913,0.3549769999999999
203-914,203,914,0.36951699999999976
203-915,203,915,0.3742289999999997
203-916,203,916,0.37609599999999965
203-917,203,917,0.38074699999999967
203-918,203,918,0.38485599999999953
203-919,203,919,0.3935989999999995
203-920,203,920,0.39420199999999944
203-921,203,921,0.3978069999999996
203-922,203,922,0.3961329999999995
203-923,203,923,0.3956389999999997
203-924,203,924,0.39486199999999977
203-925,203,925,0.3927589999999998
203-926,203,926,0.38860599999999984
203-927,203,927,0.37952799999999987
203-928,203,928,0.36694899999999964
203-930,203,930,0.33982599999999935
204-901,204,901,0.2437239999999996
204-902,204,902,0.2371099999999996
204-903,204,903,0.23643999999999957
204-905,204,905,0.22155799999999953
204-906,204,906,0.22774199999999947
204-908,204,908,0.2128569999999997
204-909,204,909,0.2531519999999996
204-910,204,910,0.28681499999999965
204-911,204,911,0.32732400000000006
204-912,204,912,0.3389219999999999
204-913,204,913,0.35438099999999984
204-914,204,914,0.3610269999999997
204-915,204,915,0.36281199999999963
204-916,204,916,0.3677979999999997
204-917,204,917,0.37162799999999957
204-918,204,918,0.3785369999999995
204-919,204,919,0.3836379999999997
204-920,204,920,0.38894099999999965
204-921,204,921,0.39334099999999983
204-922,204,922,0.39599799999999985
204-923,204,923,0.40136299999999997
204-924,204,924,0.406622
204-926,204,926,0.392999
204-927,204,927,0.38186799999999993
204-928,204,928,0.37055699999999975
204-929,204,929,0.3486479999999995
204-930,204,930,0.33645299999999956
205-901,205,901,0.2434749999999996
205-902,205,902,0.2392279999999996
205-903,205,903,0.2445019999999996
205-904,205,904,0.2273949999999996
205-905,205,905,0.2302339999999996
205-906,205,906,0.23365499999999956
205-907,205,907,0.19643199999999972
205-908,205,908,0.21032399999999973
205-909,205,909,0.2478439999999997
205-910,205,910,0.28679099999999985
205-912,205,912,0.30928200000000006
205-913,205,913,0.3217849999999999
205-914,205,914,0.3264009999999998
205-915,205,915,0.3268469999999998
205-917,205,917,0.33195499999999956
205-918,205,918,0.3362779999999995
205-919,205,919,0.3374459999999996
205-920,205,920,0.3401869999999997
205-921,205,921,0.3424809999999997
205-922,205,922,0.3450259999999997
205-924,205,924,0.35106799999999977
205-925,205,925,0.3556779999999998
205-926,205,926,0.35464799999999985
205-928,205,928,0.3417559999999997
205-929,205,929,0.3067109999999999
205-930,205,930,0.28964599999999996
206-901,206,901,0.25368399999999963
206-902,206,902,0.25094099999999964
206-903,206,903,0.2613879999999997
206-904,206,904,0.24523299999999967
206-905,206,905,0.23344599999999968
206-906,206,906,0.22932599999999964
206-907,206,907,0.19224099999999983
206-908,206,908,0.2053639999999998
206-909,206,909,0.25526299999999963
206-910,206,910,0.2964349999999997
206-911,206,911,0.30574199999999996
206-913,206,913,0.3123389999999999
206-915,206,915,0.3284720000000003
206-916,206,916,0.32985
206-917,206,917,0.33280899999999997
206-918,206,918,0.3323349999999998
206-919,206,919,0.3269159999999997
206-920,206,920,0.32719799999999977
206-921,206,921,0.33113399999999976
206-922,206,922,0.3354639999999998
206-923,206,923,0.3377149999999999
206-924,206,924,0.3393129999999998
206-925,206,925,0.33439799999999986
206-926,206,926,0.3270809999999998
206-927,206,927,0.3190489999999997
206-928,206,928,0.30057499999999976
206-930,206,930,0.2670520000000001
207-901,207,901,0.2655289999999997
207-902,207,902,0.2651459999999997
207-903,207,903,0.27149699999999977
207-904,207,904,0.2554039999999998
207-905,207,905,0.2344399999999998
207-906,207,906,0.23207299999999967
207-908,207,908,0.22271899999999978
207-909,207,909,0.27758499999999964
207-911,207,911,0.2935279999999998
207-913,207,913,0.30186399999999985
207-914,207,914,0.3287059999999999
207-915,207,915,0.3413900000000001
207-916,207,916,0.3421619999999999
207-917,207,917,0.3380309999999998
207-918,207,918,0.33024799999999965
207-920,207,920,0.3194709999999995
207-921,207,921,0.3196209999999997
207-922,207,922,0.3159509999999998
207-923,207,923,0.3128009999999999
207-924,207,924,0.3131459999999998
207-925,207,925,0.3127829999999998
207-926,207,926,0.3061969999999997
207-928,207,928,0.28671599999999986
207-929,207,929,0.2662980000000001
208-901,208,901,0.2782569999999998
208-902,208,902,0.27691299999999985
208-903,208,903,0.2885209999999999
208-904,208,904,0.27451699999999996
208-905,208,905,0.2413239999999999
208-906,208,906,0.24230399999999974
208-907,208,907,0.22834199999999977
208-908,208,908,0.24289699999999975
208-909,208,909,0.2837439999999998
208-910,208,910,0.3122129999999997
208-911,208,911,0.29860299999999973
208-912,208,912,0.29851199999999956
208-913,208,913,0.3509700000000003
208-914,208,914,0.3804580000000008
208-916,208,916,0.3756730000000006
208-917,208,917,0.3458670000000003
208-918,208,918,0.318585
208-920,208,920,0.29411499999999996
208-921,208,921,0.3037090000000001
208-922,208,922,0.3103350000000002
208-923,208,923,0.3179610000000003
208-924,208,924,0.3243720000000003
208-926,208,926,0.3214260000000003
208-927,208,927,0.32380900000000024
208-928,208,928,0.3228190000000003
208-929,208,929,0.29731800000000025
208-930,208,930,0.30076200000000014
209-901,209,901,0.28764999999999985
209-902,209,902,0.29079699999999986
209-903,209,903,0.29752399999999996
209-904,209,904,0.28952100000000003
209-905,209,905,0.259089
209-906,209,906,0.2669319999999999
