Well,X,Y,NTG
201-901,201,901,0.2675199999999998
201-902,201,902,0.24662799999999968
201-903,201,903,0.24276899999999976
201-904,201,904,0.22515999999999972
201-905,201,905,0.22536399999999976
201-906,201,906,0.2282864999999998
201-908,201,908,0.24215957142857167
201-909,201,909,0.27249157142857156
201-910,201,910,0.30843715000000016
201-911,201,911,0.3085116500000003
201-912,201,912,0.3216961500000001
201-913,201,913,0.3505176500000003
201-915,201,915,0.37255000000000016
201-916,201,916,0.37082583333333324
201-917,201,917,0.3782554999999999
201-918,201,918,0.38531399999999993
201-919,201,919,0.3920286666666665
201-920,201,920,0.40393666666666633
201-921,201,921,0.4172422499999995
201-922,201,922,0.4313522499999993
201-923,201,923,0.4336992499999993
201-925,201,925,0.42387249999999943
201-926,201,926,0.4086834999999994
201-927,201,927,0.4007266499999995
201-928,201,928,0.39324814999999946
201-929,201,929,0.3782982499999993
201-930,201,930,0.3598504999999995
202-901,202,901,0.2760229999999998
202-902,202,902,0.25513099999999966
202-903,202,903,0.25255799999999967
202-904,202,904,0.23512699999999978
202-905,202,905,0.2355339999999998
202-906,202,906,0.2382344999999998
202-907,202,907,0.20937850000000005
202-908,202,908,0.24894957142857158
202-909,202,909,0.28019657142857146
202-910,202,910,0.31441815
202-911,202,911,0.31449265000000026
202-912,202,912,0.32580594999999996
202-913,202,913,0.35298445000000017
202-914,202,914,0.3642370500000002
202-915,202,915,0.3729383
202-916,202,916,0.3691551333333331
202-917,202,917,0.3756317999999998
202-918,202,918,0.3812387999999997
202-919,202,919,0.3885144666666664
202-920,202,920,0.3994024666666663
202-921,202,921,0.41147904999999946
202-923,202,923,0.41911174999999945
202-924,202,924,0.4183197499999995
202-926,202,926,0.3877709999999999
202-927,202,927,0.3817651499999999
202-928,202,928,0.37307014999999977
202-929,202,929,0.36047274999999956
202-930,202,930,0.3402514999999998
203-901,203,901,0.2836919999999997
203-903,203,903,0.2609769999999996
203-904,203,904,0.2464759999999996
203-905,203,905,0.24746499999999966
203-907,203,907,0.21879083333333305
203-908,203,908,0.25687390476190464
203-909,203,909,0.28201732142857133
203-910,203,910,0.3124958999999999
203-911,203,911,0.3084200666666668
203-912,203,912,0.31545186666666647
