Well,X,Y,NTG
201-901,201,901,0.16516429441662694
201-902,201,902,0.17817298388808922
201-903,201,903,0.1920140410861677
201-904,201,904,0.2065474932410325
201-905,201,905,0.22163274728200122
201-906,201,906,0.23712858980661622
201-908,201,908,0.2687840850144312
201-909,201,909,0.2846582092265635
201-910,201,910,0.30037186501294855
201-911,201,911,0.31578073728678646
201-912,201,912,0.3307398906913477
201-913,201,913,0.34510376951084254
201-915,201,915,0.37146037889442596
201-916,201,916,0.38315889638988665
201-917,201,917,0.39367371316484423
201-918,201,918,0.4028561718628225
201-919,201,919,0.4105569947864751
201-920,201,920,0.4166262839412411
201-921,201,921,0.42091352096986157
201-922,201,922,0.42326756720331105
201-923,201,923,0.42353666364624587
201-925,201,925,0.41720986948939753
201-926,201,926,0.4103073592400506
201-927,201,927,0.4007066598956044
201-928,201,928,0.38825291082548574
201-929,201,929,0.37279063102550936
201-930,201,930,0.35416371921246537
202-901,202,901,0.17360713746029433
202-902,202,902,0.18465546957168044
202-903,202,903,0.1966073868775311
202-904,202,904,0.2093234370427126
202-905,202,905,0.222663547405773
202-906,202,906,0.23648702494438112
202-907,202,907,0.2506525563608193
202-908,202,908,0.2650182079710248
202-909,202,909,0.2794414257991775
202-910,202,910,0.29377903553040596
202-911,202,911,0.3078872425198824
202-912,202,912,0.321621631776452
202-913,202,913,0.3348371680172022
202-914,202,914,0.34738819559834155
202-915,202,915,0.35912843856976906
202-916,202,916,0.36991100063323756
202-917,202,917,0.3795883651641816
202-918,202,918,0.38801239521899333
202-919,202,919,0.39503433352228967
202-920,202,920,0.4005048024741882
202-921,202,921,0.4042738041139273
202-923,202,923,0.4061043121350849
202-924,202,924,0.4038627209870356
202-926,202,926,0.39230345212354223
202-927,202,927,0.3826789549189016
202-928,202,928,0.3702856356526354
202-929,202,929,0.3549685337570736
202-930,202,930,0.33657206833822784
203-901,203,901,0.18405720705095518
203-903,203,903,0.2033091559155764
203-904,203,904,0.214257692258343
203-905,203,905,0.22590207362964065
203-907,203,907,0.25071706079552314
203-908,203,908,0.2636054603958655
203-909,203,909,0.2766252926944617
203-910,203,910,0.28963390377293763
203-911,203,911,0.30248801939023906
203-912,203,912,0.3150437449880883
203-913,203,913,0.3271565656727944
203-914,203,914,0.3386813462007012
203-915,203,915,0.34947233104549014
203-916,203,916,0.3593831443035924
203-917,203,917,0.3682667897687679
203-918,203,918,0.37597565090118223
203-919,203,919,0.3823614908237687
203-920,203,920,0.3872754523549702
203-921,203,921,0.39056805794325555
203-922,203,922,0.3920892097507931
203-923,203,923,0.391688189577053
203-924,203,924,0.389213658915196
203-925,203,925,0.3845136589247886
203-926,203,926,0.3774356104245271
203-927,203,927,0.3678263139122464
203-928,203,928,0.3555319495594631
203-930,203,930,0.32226963635775974
204-901,204,901,0.19618910310646243
204-902,204,902,0.20346832645236645
204-903,204,903,0.21179214958692683
204-905,204,905,0.23101932882354959
204-906,204,906,0.24164400088056937
204-908,204,908,0.26421414729747994
204-909,204,909,0.2758772156489613
204-910,204,910,0.28760297620692654
204-911,204,911,0.2992486751322758
204-912,204,912,0.3106709382614099
204-913,204,913,0.3217257711262391
204-914,204,914,0.3322685588868808
204-915,204,915,0.3421540664226086
204-916,204,916,0.35123643823726525
204-917,204,917,0.359369198530203
204-918,204,918,0.36640525117991274
204-919,204,919,0.3721968797003683
204-920,204,920,0.37659574733197587
204-921,204,921,0.37945289691788275
204-922,204,922,0.38061875103858256
204-923,204,923,0.37994311190459484
204-924,204,924,0.37727516140012085
204-926,204,926,0.36535595223585915
204-927,204,927,0.3557999557110634
204-928,204,928,0.3436421721003171
