Well,X,Y,NTG
201-901,201,901,0.2734863496798633
201-902,201,902,0.2676601108813349
201-903,201,903,0.26195742417369094
201-904,201,904,0.25940637655777915
201-905,201,905,0.23572990520251177
201-906,201,906,0.23237953172204415
201-908,201,908,0.23682432022207026
201-909,201,909,0.24398024905008125
201-910,201,910,0.26329642265277364
201-911,201,911,0.3162989319966391
201-912,201,912,0.3357940242678644
201-913,201,913,0.3444052293335327
201-915,201,915,0.3549583906797369
201-916,201,916,0.35774933697443945
201-917,201,917,0.3608915292938353
201-918,201,918,0.39334055806207413
201-919,201,919,0.4065444270706877
201-920,201,920,0.4102735643197236
201-921,201,921,0.41358886928517996
201-922,201,922,0.41586069455940183
201-923,201,923,0.41994043683488613
201-925,201,925,0.4039946846760025
201-926,201,926,0.4007695074159021
201-927,201,927,0.3743430401423797
201-928,201,928,0.3708282827232086
201-929,201,929,0.3691648568515477
201-930,201,930,0.3660806552226507
202-901,202,901,0.2711405460985805
202-902,202,902,0.2653397582946399
202-903,202,903,0.2583325586869966
202-904,202,904,0.2389309039556463
202-905,202,905,0.24633978381069205
202-906,202,906,0.24498693605728156
202-907,202,907,0.23119918482085333
202-908,202,908,0.23522431118264966
202-909,202,909,0.23609977886532815
202-910,202,910,0.2829068570534865
202-911,202,911,0.3240417886968383
202-912,202,912,0.33225337039436226
202-913,202,913,0.34047494166029
202-914,202,914,0.3479036406276464
202-915,202,915,0.3514714445484178
202-916,202,916,0.35435772285563527
202-917,202,917,0.3485578800143369
202-918,202,918,0.3854180541256197
202-919,202,919,0.3919586895169458
202-920,202,920,0.40698611314013455
202-921,202,921,0.4104415237282102
202-923,202,923,0.41521578818094906
202-924,202,924,0.4020104114785834
202-926,202,926,0.3928627327258756
202-927,202,927,0.3681867568183292
202-928,202,928,0.36328951054644926
202-929,202,929,0.3588659453489265
202-930,202,930,0.35417022924751823
203-901,203,901,0.2695372965753695
203-903,203,903,0.2550266812778895
203-904,203,904,0.23386928086126363
203-905,203,905,0.244097074091075
203-907,203,907,0.22897989575362077
203-908,203,908,0.2323615933487877
203-909,203,909,0.2335272790549264
203-910,203,910,0.2833791766672314
